"","Name","Address","Zip","Latitude","Longitude"
"1104","SHRINATHJI KRUPA LLC","238 LAFAYETTE ST, New York, NY","10012",40.72266,-73.99714
"1105","181 PARK DELI CORP","508 W 181ST ST, New York, NY","10033",40.84833,-73.93171
"1106","BADWAL CORP","194 7TH AVE, New York, NY","10011",40.74311,-73.99659
"1107","ALPHABET CITY INC 1","301 E 4TH ST, New York, NY","10009",40.72228,-73.97991
"1108","LAI LAI MINI MART & DISCOUNT INC","4520 BROADWAY, New York, NY","10040",40.85846,-73.9315
"1109","SPEEDWAY LLC","401 W 207TH ST, New York, NY","10034",40.86387,-73.91699
"1110","DANS SUPREME SUPERMARKETS INC","1175 3RD AVE, New York, NY","10021",40.7673,-73.96217
"1111","INWOOD GROCERY CORP","510 W 218TH ST, New York, NY","10034",40.87129,-73.91466
"1112","DYCKMAN CONVENIENCE INC","100 DYCKMAN ST, New York, NY","10040",40.86172,-73.92505
"1113","HARLEM MARKET INC","2005 3RD AVE, New York, NY","10029",40.79419,-73.94253
"1114","HIGHER GROUNDS DELI INC","83 HAVEN AVE, New York, NY","10032",40.84431,-73.94243
"1115","300 W 145TH K FOOD CORP","300 W 145TH ST, New York, NY","10039",40.82292,-73.94259
"1116","AMBER & WHITE MARKETS INC","1066 3RD AVE, New York, NY","10065",40.7645,-73.96469
"1117","DECENT STORE INC","535 AMSTERDAM AVE, New York, NY","10024",40.78743,-73.97497
"1118","SEVEN SEAS 42ND ST LLC","452 W 43RD ST, New York, NY","10036",40.75968,-73.99368
"1119","SEVEN SEAS 49TH ST LLC","810 8TH AVE, New York, NY","10019",40.76183,-73.98618
"1120","EASY 602 FOOD CORP","3371 BROADWAY, New York, NY","10031",40.82124,-73.95457
"1121","SEVEN SEAS UNION SQUARE LLC","1 UNION SQUARE E, New York, NY","10003",40.73544,-73.99171
"1122","EMERALD & WHITE MARKETS INC","1331 1ST AVE, New York, NY","10021",40.76747,-73.95646
"1123","GOTHAM 1ST AVENUE GOURMET DELI CORP","2165 1ST AVE, New York, NY","10029",40.79342,-73.93752
"1124","UNION SQUARE MARKET CORP","813 BROADWAY, New York, NY","10003",40.73297,-73.99133
"1125","315 FINEST FOOD AND DELI CORP","315 PLEASANT AVE, New York, NY","10035",40.79569,-73.93291
"1126","DELTAURANT CORP","289 HUDSON ST, New York, NY","10013",40.7257,-74.00776
"1127","121 NEW YORK DELI GROCERY CORP","1993 LEXINGTON AVE, New York, NY","10035",40.80205,-73.93895
"1128","CHOITHRAMS INC","111A NASSAU ST, New York, NY","10038",40.71083,-74.00715
"1129","155TH STREET AUTO CENTER INC","3740 BROADWAY, New York, NY","10032",40.83295,-73.94535
"1130","8TH AVENUE DELI & GROCERY INC","2712 8TH AVE, New York, NY","10030",40.82222,-73.94217
"1131","NAMDOR INC","1450 3RD AVE, New York, NY","10028",40.77627,-73.95591
"1132","ADAM 1 FOOD CENTER INC","2657 FREDERICK DOUGLASS BLVD, New York, NY","10030",40.82089,-73.94356
"1133","FRESH FOOD CONVENIENCE INC","1457 YORK AVE, New York, NY","10021",40.77038,-73.95142
"1134","AVE A CONVENIENCE INC","221 AVENUE A, New York, NY","10009",40.7302,-73.98069
"1135","TIMES SQUARE EATERY 48 CORP","167 W 48TH ST, New York, NY","10036",40.75975,-73.98372
"1136","ALEGRIA DELI GROCERY INC","112 NAGLE AVE, New York, NY","10040",40.86092,-73.92704
"1137","TUMBLR SNACK SHOP CORP","1281 SAINT NICHOLAS AVE, New York, NY","10033",40.84506,-73.93706
"1138","JORDIS PLACE CORP","51 CATHERINE ST, New York, NY","10038",40.71171,-73.99673
"1139","A & C SUPERMAS INC","2444 7TH AVE, New York, NY","10030",40.82041,-73.94014
"1140","Z & S DELI & GROCERY CORPORATION","100 W 118TH ST, New York, NY","10026",NA,NA
"1141","STOP I KING GOURMET DELI INC","1775 LEXINGTON AVE, New York, NY","10029",40.79485,-73.9442
"1142","STOP ONE FOOD MARKET INC","748 10TH AVE, New York, NY","10019",40.76514,-73.99123
"1143","DAWA 91 INC","1748 2ND AVE, New York, NY","10128",40.78109,-73.94918
"1144","1886 PARK AVE FOOD CORP","1886 PARK AVE, New York, NY","10035",40.80731,-73.93769
"1145","RITE AID OF NEW YORK INC","99 AVENUE D, New York, NY","10009",40.72465,-73.98138
"1146","2ND AVE GROCERY & SMOKE SHOP INC","455 2ND AVE, New York, NY","10010",40.73968,-73.97983
"1147","TAINO SUNRISE CORP","2253 3RD AVE, New York, NY","10035",40.80188,-73.93691
"1148","VILLAGE SMOKE INC","111 1ST AVE, New York, NY","10003",40.72692,-73.98605
"1149","139 BWAY FOOD MARKET CORP","3425 BROADWAY, New York, NY","10031",40.82292,-73.95334
"1150","3 AVE CONVENIENCE INC","349 3RD AVE, New York, NY","10010",40.74043,-73.98188
"1151","CENCERRO DELI CORP","1403 5TH AVE, New York, NY","10029",40.80008,-73.94667
"1152","LA MARKETA LATINA CORPORATION","1560 SAINT NICHOLAS AVE, New York, NY","10040",40.85349,-73.93046
"1153","65 LENOX DELI CORP","65 LENOX AVE, New York, NY","10026",40.80042,-73.95118
"1154","BROADWAY FAMOUS DELI CORP","4879 BROADWAY, New York, NY","10034",40.86696,-73.92374
"1155","METROPOLITAN GOURMET DELI CORP","1924 2ND AVE, New York, NY","10029",40.78632,-73.94535
"1156","ANWAR HOSSAIN","106 AVENUE B, New York, NY","10009",40.72494,-73.98144
"1157","BEST GOURMET DELI & GRILL INC","494 AUDUBON AVE, New York, NY","10040",40.85426,-73.92849
"1158","YOGI 1672 CORP","1672 YORK AVE, New York, NY","10128",40.77706,-73.94607
"1159","CO HEN KITCHEN INC","405 W 23RD ST, New York, NY","10011",40.74662,-74.00148
"1160","MA NEWS AND CONVENIENCE CORPORATION","1154 LEXINGTON AVE, New York, NY","10075",40.7755,-73.95867
"1161","EAST SIDE CONVENIENCE STORE INC","279 E HOUSTON ST, New York, NY","10002",40.72145,-73.98439
"1162","CANAL SMOKE & NEWS INC","383 CANAL ST, New York, NY","10013",40.72162,-74.00471
"1163","2ND AVE FRESH FOOD CORNER INC","1310 2ND AVE, New York, NY","10065",40.7667,-73.95968
"1164","R J DELI GROCERY CORP","635 W 207TH ST, New York, NY","10034",40.86846,-73.92152
"1165","MURRAY HILL DELI CORP","482 3RD AVE, New York, NY","10016",40.745,-73.97888
"1166","MADISON DELI EXPRESS INC","1550 MADISON AVE, New York, NY","10029",40.79289,-73.95021
"1167","CVS ALBANY LLC","475 6TH AVE, New York, NY","10011",40.66692,-73.98469
"1168","AMSTERDAM TOBACCO HOUSE INC","273 1/2 AMSTERDAM AVE, New York, NY","10023",40.77915,-73.98114
"1169","FOOD U DESIRE CORP","129 135 RIDGE ST, New York, NY","10002",0,0
"1170","2002 BROTHER DELI GROCERY NY CORP","507 W 159TH ST, New York, NY","10032",40.83433,-73.94139
"1171","UPPER WEST CANDY GROCERY INC","2618 BROADWAY, New York, NY","10025",40.79635,-73.97024
"1172","THTG INC","120 ESSEX ST, New York, NY","10002",40.68155,-73.88331
"1173","SAMMY DELI CORP","120 NAGLE AVENUE, New York, NY","10040",40.86101,-73.9268
"1174","BIG APPLE MEAT MARKET INC","529 9TH AVE, New York, NY","10018",40.75688,-73.99398
"1175","E L U DELI GROCERY CORP","900 RIVERSIDE DR, New York, NY","10032",40.83794,-73.94607
"1176","SAMMY MINI MART INC","112 AUDUBON AVE, New York, NY","10032",40.84222,-73.93729
"1177","TRADER JOES EAST INC","200 E 32ND ST, New York, NY","10016",40.74404,-73.9789
"1178","RANDOL A LARA","1 CONVENT AVE, New York, NY","10027",40.81278,-73.95298
"1179","HEALTHY MARKET CORP","632 10TH AVE, New York, NY","10036",40.76138,-73.99397
"1180","173 JR GROCERY STORE INC","615 W 173RD ST, New York, NY","10032",40.84468,-73.93846
"1181","FIRST AVE DELI INC","45 1ST AVE, New York, NY","10003",40.7245,-73.98779
"1182","GHANSHYAM 2 DELI & GROCERY INC","3578 BROADWAY, New York, NY","10031",40.82743,-73.94939
"1183","ABDUR SAMI DELI GROCERY AND HALAL MEAT INC","2262 2ND AVE, New York, NY","10035",40.79707,-73.93751
"1184","NEIGHBORHOOD DELI &GROCERY NY INC","150 STANTON ST, New York, NY","10002",40.72062,-73.98548
"1185","CHERRY GOURMET DELI & GROCERY1 INC","1575 LEXINGTON AVE, New York, NY","10029",40.78888,-73.94857
"1186","NEW PARISIENNE 501 DELI & GROCERY INC","501 COLUMBUS AVE, New York, NY","10024",40.7852,-73.97288
"1187","GBY DELI GROCERY INC","434 E 72ND ST, New York, NY","10021",40.76696,-73.9544
"1188","1983 GOURMET DELI CORP","1983 AMSTERDAM AVE, New York, NY","10032",40.83349,-73.94149
"1189","KYJW CORPORATION","478 3RD AVE, New York, NY","10016",40.74486,-73.97899
"1190","BLEECKER SMOKE &CONVENIENCE INC","177 BLEECKER ST, New York, NY","10012",40.72904,-74.00071
"1191","64 FULTON ST FOOD CORP","64 FULTON ST, New York, NY","10038",40.70883,-74.00531
"1192","SHERMAN GOURMET DELI INC","64 SHERMAN AVE, New York, NY","10040",40.86332,-73.92717
"1193","FIRST AVENUE MARKET INC","2076 1ST AVE, New York, NY","10029",40.79028,-73.93949
"1194","E 10TH ST FINEST DELI & GRILL CORP","162 1ST AVE, New York, NY","10009",0,0
"1195","TOMPKINS FINEST DELI & GRILL CORP","153 AVENUE A, New York, NY","10009",40.72767,-73.98253
"1196","BODEGAS UNLIMITED LLC","101 SHERMAN AVE, New York, NY","10034",0,0
"1197","LOS AMIGOS FOOD CORP","1055 ST NICHOLAS AVE, New York, NY","10032",40.83687,-73.94032
"1198","FENIX GROCERY CORP","140 AUDUBON AVE, New York, NY","10032",40.84312,-73.93663
"1199","WEST 14 CANDY STORE INC","256 W 14TH ST, New York, NY","10011",40.73949,-74.0023
"1200","RUSHIKA INC","15 STANTON ST, New York, NY","10002",40.72249,-73.99223
"1201","3900 FOOD CORP","3900 BROADWAY, New York, NY","10032",40.83776,-73.94196
"1202","SANA DELI CORP","404 8TH AVE, New York, NY","10001",40.74976,-73.99501
"1203","KASSIM FOOD MARKET CORP","1795 AMSTERDAM AVE, New York, NY","10031",40.82761,-73.94566
"1204","WEST 21 DELI AND GROCERY CORP","215 8TH AVE, New York, NY","10011",40.744,-73.99966
"1205","59 5 FRUIT & VEGETABLE CORP","59 5TH AVE, New York, NY","10003",40.73508,-73.99407
"1206","GAZAL INC","300 E 96TH ST, New York, NY","10128",40.78399,-73.94689
"1207","WASHINGTON HEIGHT GROCERY INC","2011C AMSTERDAM AVE, New York, NY","10032",40.83459,-73.94067
"1208","JAMES MARKET INC","45 ST JAMES PL, New York, NY","10038",40.71252,-73.99877
"1209","SAJOMA DELI GROCERY INC","51 VERMILYEA AVE, New York, NY","10034",40.86515,-73.92458
"1210","2015 RUANDY GROCERY CORP","177 W 83RD ST, New York, NY","10024",40.78563,-73.97593
"1211","DUANE READE INC","1 PENN PLAZA, New York, NY","10119",40.75094,-73.99159
"1212","132 VERMILYEA DELI & GROCERY CORP","132 VERMILYEA AVE, New York, NY","10034",40.86673,-73.92106
"1213","TARGET CORPORATION","517 E 117TH ST, New York, NY","10035",40.79547,-73.9318
"1214","PAWAN HOLDINGS INC","139 1ST AVE, New York, NY","10003",40.72799,-73.98524
"1215","E & G GROCERY CORP","51 THAYER ST, New York, NY","10040",40.86303,-73.92665
"1216","MERCADITO DEL CIBAO CORP","3814 BROADWAY, New York, NY","10032",40.83509,-73.94391
"1217","GUDDYS 2 DELI GROCERY CORP","3769 10TH AVE, New York, NY","10034",40.8611,-73.92117
"1218","JOE'S GOURMET DELI INC","920 COLUMBUS AVE, New York, NY","10025",40.79873,-73.96345
"1219","K&N STORES INC","801 AMSTERDAM AVE, New York, NY","10025",40.79614,-73.96862
"1220","381 ELIO'S DELI GROCERY CORP","381 AUDUBON AVE, New York, NY","10033",40.85035,-73.93097
"1221","LUISA MARIE INC","2892 BROADWAY, New York, NY","10025",0,0
"1222","NEW GREEN EMPORIUM CORP","791 8TH AVE, New York, NY","10019",40.76121,-73.98712
"1223","CHHAYA NEWS INC","204 W 35TH ST, New York, NY","10001",40.75167,-73.99042
"1224","CLOUD 69 CONVENIENCE STORE INC","1317 2ND AVE, New York, NY","10021",40.7672,-73.95976
"1225","SANOLA DELI GROCERY CORP","2240 2ND AVE, New York, NY","10035",40.79635,-73.93803
"1226","96 DAN MEAT MARKET INC","96 SHERMAN AVE, New York, NY","10034",40.86394,-73.92548
"1227","NEW EAST WEST GROCERY INC","532 9TH AVE, New York, NY","10018",40.75674,-73.99365
"1228","BROOKLYN FARE GREENWICH LLC","666 GREENWICH ST, New York, NY","10014",40.73262,-74.00772
"1229","EAST 119 GROCERY AND CANDY CORP","2314 1ST AVE, New York, NY","10035",40.79771,-73.93395
"1230","IDEAL DELI & GROCERY CORP","4119 BROADWAY, New York, NY","10033",40.84558,-73.93885
"1231","251 LA BODEGUITA GROCERY CORP","251 E 119TH ST, New York, NY","10035",40.79919,-73.93671
"1232","SHERMAN DELI CORP","25 SHERMAN AVE, New York, NY","10040",40.86255,-73.92831
"1233","NASSAU GROCERY INC","59 NASSAU ST, New York, NY","10038",40.70925,-74.0088
"1234","3 DELI GROCERY CORP","27 W 183RD ST, New York, NY","10453",40.85888,-73.9051
"1235","DAHBASH DELI GROCERY CORP","600 W 188TH ST, New York, NY","10040",40.85376,-73.93099
"1236","191 AVENUE A INC","191 AVE A, New York, NY","10009",40.729,-73.98156
"1237","149 GOURMET DELI INC","781 SAINT NICHOLAS AVE, New York, NY","10031",40.82682,-73.94318
"1238","SHREEJI 315 INC","315 1ST AVE, New York, NY","10003",40.73407,-73.98081
"1239","BEST THIRD AVENUE GOURMET DELI INC","2034 3RD AVE, New York, NY","10029",40.79536,-73.94213
"1240","BT TO GO WTC LLC","185 GREENWICH ST, New York, NY","10007",0,0
"1241","A M DELI JUICE BAR FOOD INC","308 E 116TH ST, New York, NY","10029",40.79661,-73.93725
"1242","GREENLAND DELI AND GROCERY CORP","418 LENOX AVE, New York, NY","10037",40.81136,-73.94254
"1243","3821 FOOD CORP","600 W 160TH STREET, New York, NY","10032",40.83539,-73.94411
"1244","LAGOM DELI INC","216 W 79TH ST, New York, NY","10024",40.78335,-73.97925
"1245","CARIBBEAN FRIEND FOOD CORP","3462 BROADWAY, New York, NY","10031",40.82404,-73.95185
"1246","1932 GROCERY DELI INC","1932 3RD AVE, New York, NY","10029",40.79204,-73.94455
"1247","LALU GROCERY 594 INC","594 596 COLUMBUS AVE, New York, NY","10024",0,0
"1248","DUANE READE INC","185 GREENWICH ST, New York, NY","10007",0,0
"1249","2038 AMSTERDAM GROCERY & TOBACCO INC","2038 AMSTERDAM AVE, New York, NY","10032",40.83553,-73.94031
"1250","NYC BEST GROCERY CORP","260 LENOX AVE, New York, NY","10027",40.80646,-73.94611
"1251","HOLLYLAND MARKET INC","122 SAINT MARKS PL, WEST STORE, New York, NY","10009",40.72688,-73.98385
"1252","TLC TEA HOUSE INC","103 E 2ND ST, New York, NY","10009",40.72361,-73.98748
"1253","NEW YORK GOURMET DELI AND GROCERY CORP","177 WADSWORTH AVE, New York, NY","10033",40.85021,-73.93451
"1254","NEEL KANTH DELI & GROCERY INC","36 AVENUE A, New York, NY","10009",40.72342,-73.98526
"1255","UNION 1 DELI CORP","1734 AMSTERDAM AVE, New York, NY","10031",40.82588,-73.94735
"1256","FRESH SUPERETTE INC","804 W 181ST ST, New York, NY","10033",40.85088,-73.9386
"1257","162 GOURMET DELI CORP","601 W 162ND ST, New York, NY","10032",40.83741,-73.94289
"1258","EVERYDAY CONVENIENT STORE INC","663 10TH AVE, New York, NY","10036",40.76246,-73.99349
"1259","7 ELEVEN INC","1400 5TH AVE, New York, NY","10026",40.80038,-73.9469
"1260","TARGET CORPORATION","255 GREENWICH ST, New York, NY","10007",40.71453,-74.01127
"1261","PENN MARKETPLACE INC","401 8TH AVE, New York, NY","10001",40.74965,-73.99554
"1262","DAWN TO DUSK CONVENIENCE AND SMOKE SHOP INC","401 E 57TH ST, New York, NY","10022",40.75836,-73.96266
"1263","450 9TH DELI CORP","450 9TH AVE, New York, NY","10018",40.75409,-73.99558
"1264","BLP MEAT MARKET CORP","72 CLINTON ST, New York, NY","10002",40.71918,-73.98492
"1265","GOURMET DELI UNITED INC","1469 5TH AVE, New York, NY","10035",40.80227,-73.94506
"1266","DANISH GOURMET INC","721 2ND AVE, New York, NY","10016",40.74776,-73.97394
"1267","175 PRESBYTERIAN DELI CORP","1317 ST NICHOLAS AVE, New York, NY","10033",40.84605,-73.93636
"1268","EAST VILLAGE DELI & GRILL CORP","319 E HOUSTON ST, New York, NY","10002",40.72102,-73.98297
"1269","BHH ENTERPRISE INC","52 RIVINGTON ST, New York, NY","10002",40.72087,-73.9907
"1270","1388 DELI GROCERY INC","1388 1ST AVE, New York, NY","10021",40.76917,-73.95478
"1271","602 WASHINGTON HEIGHTS DELI CORP","602 W 180TH ST, New York, NY","10033",40.84867,-73.93459
"1272","172 DELI GROCERY CORP","1230 SAINT NICHOLAS AVE, New York, NY","10032",40.84325,-73.93808
"1273","TOASTIES DELI CORP","214 7TH AVE, New York, NY","10011",40.74373,-73.99614
"1274","WHOLE FOODS MARKET GROUP INC","1095 6TH AVE, New York, NY","10036",40.75472,-73.98428
"1275","BROADWAY TOBACCO HOUSE INC","2802 BROADWAY, New York, NY","10025",40.80303,-73.96721
"1276","GREEN LEAF DELI INC","574 AMSTERDAM AVE, New York, NY","10024",40.78895,-73.97431
"1277","HEALTHY MARKET PLACE CORP","217 1ST AVE, New York, NY","10003",40.73066,-73.98315
"1278","GREEN AT CANAL CORP, THE","386 CANAL ST, New York, NY","10013",40.72138,-74.00497
"1279","HUDSON FOOD MARKET CORP","312 11TH AVE, New York, NY","10001",40.75302,-74.00377
"1280","PRAMUKH 36 INC","6 W 36TH ST, New York, NY","10018",40.74979,-73.98387
"1281","HUDSON & CHARLES UWS INC","555 AMSTERDAM AVE, New York, NY","10024",40.78817,-73.97458
"1282","77 AVE D GROCERY STORE CORP","77 AVENUE D, New York, NY","10009",40.72265,-73.97696
"1283","ALGANAD INC","160 ORCHARD ST, New York, NY","10002",40.72102,-73.98864
"1284","CHURCH ST DELI & GROCERY INC","200 CHURCH ST, New York, NY","10013",40.71617,-74.00717
"1285","NEW YORKER 888 INC","5309 FORT HAMILTON PKWY, New York, NY","11219",40.63616,-74.00066
"1286","1338 FOOD INC","1338 ST NICHOLAS AVE, New York, NY","10033",40.84669,-73.93557
"1287","KENYA & JADE MEXICAN STORE CORP","2301 1ST AVE, New York, NY","10035",40.79763,-73.93444
"1288","KKSA GROCERY INC","184 186 SHERMAN AVE, New York, NY","10034",0,0
"1289","JIRETH GROCERY CORP","2097 AMSTERDAM AVE, New York, NY","10032",40.83704,-73.93875
"1290","BUENO'S SNACK SHOP INC","645 W 184TH ST, New York, NY","10033",40.85179,-73.93383
"1291","ARPITA DELI & GROCERY INC","179 A CHURCH ST, New York, NY","10007",40.71559,-74.00732
"1292","74 NAGLE DELI GROCERY INC","74 NAGLE AVE, New York, NY","10040",40.86042,-73.92839
"1293","EL MERCADITO FOOD INC","1321 ST NICHOLAS AVE, New York, NY","10033",40.84629,-73.93618
"1294","168 8TH AVENUE FOOD CORP","168 8TH AVE, New York, NY","10011",40.74245,-74.00034
"1295","K & N DELI GROCERY CORP","701A ST NICHOLAS AVE, New York, NY","10031",40.82408,-73.94481
"1296","87 ST DELI INC I","562 AMSTERDAM AVE, New York, NY","10024",40.78854,-73.97461
"1297","CLINTON FRUIT MARKET INC","681 9TH AVE, New York, NY","10036",40.76158,-73.99056
"1298","DEBSRE TRADING INC","1543-45 2ND AVE STORE #4, New York, NY","10075",0,0
"1299","207 TROPICAL SUPERMARKET CORP","534 W 207TH ST, New York, NY","10034",40.8654,-73.91991
"1300","197 8TH AVE DELI CORP","197 8TH AVE, New York, NY","10011",40.74359,-73.99995
"1301","CABRERA CABRERA DELI GROCERY CORP","1253 SAINT NICHOLAS AVE, New York, NY","10032",40.84396,-73.93787
"1302","76 GOURMET DELI INC","1448 1ST AVE, New York, NY","10021",40.76991,-73.95424
"1303","ALEXANDER'S EXPRESS DELI AND GROCERY CORP","561 W 145TH ST, New York, NY","10031",40.82597,-73.94923
"1304","HOMADI FOOD CORP","409 E 116TH ST, New York, NY","10029",40.79589,-73.93475
"1305","J & M FOOD DELI CORP","2015 1ST AVE, New York, NY","10029",40.78823,-73.9413
"1306","GREEN PARK DELI INC","102 W 79TH ST, New York, NY","10024",40.78195,-73.9759
"1307","NUR GROCERY INC","280 E 7TH ST, New York, NY","10009",40.72315,-73.97692
"1308","39 & 9TH GROCERY INC","526 9TH AVE, New York, NY","10018",40.7566,-73.99375
"1309","ALI BABA CONVENIENCE STORE INC","328 E 14TH ST, New York, NY","10003",40.73171,-73.98383
"1310","RU YI GROCERY INC","139 DIVISION ST, New York, NY","10002",40.71443,-73.99098
"1311","207 MEAT CORP","410 W 207TH ST, New York, NY","10034",40.86382,-73.91753
"1312","EL NUEVO RENACER DELI GROCERY CORP","111 AUDUBON AVE, New York, NY","10032",40.84239,-73.9368
"1313","NAMDOR INC","165 E 35TH ST, New York, NY","10016",40.74661,-73.97789
"1314","542 FOOD INC","542 W 207TH ST, New York, NY","10034",40.8656,-73.92004
"1315","KEVIN GROCERY STORE INC","339 E 108TH ST, New York, NY","10029",40.79116,-73.9394
"1316","153 J AND J FOOD MARKET CORP","153 E 99TH ST, New York, NY","10029",40.78777,-73.94921
"1317","TIMES SQUARE FOOD COURT LLC","163 W 48TH ST, New York, NY","10036",40.7597,-73.9836
"1318","LATIN ISLAND INC","2296 1ST AVE, New York, NY","10035",40.79734,-73.93421
"1319","MANHATTAN DELI STORE CORP","57 AUDUBON AVE, New York, NY","10032",40.84056,-73.93813
"1320","SHAN FU STORE INC","1 ESSEX ST, New York, NY","10002",40.71472,-73.99035
"1321","7 ELEVEN INC","600 COLUMBUS AVE, New York, NY","10024",40.78843,-73.97083
"1322","MACOMBS 1 DELI GROCERY INC","67 MACOMBS PL, New York, NY","10039",40.82697,-73.93751
"1323","CHOITHRAMS USA LLC","239 9TH AVE, New York, NY","10001",40.74763,-74.00072
"1324","BROTHERS MINI GROCERY CORP","198 W 134TH ST, New York, NY","10030",40.8144,-73.94391
"1325","EAST SIDE DELI & CONVENIENCE INC","1390 3RD AVE, New York, NY","10075",40.7745,-73.95735
"1326","MAHI K INC","934 AMSTERDAM AVE, New York, NY","10025",40.80035,-73.96599
"1327","QUICK STOP NEW YORK INC","121 MADISON AVE, New York, NY","10016",40.74537,-73.98453
"1328","437 MANHATTAN DELI CORP","437 MANHATTAN AVE, New York, NY","10026",40.80659,-73.95587
"1329","HAMPTONS OF HIGH LINE CORP","244 10TH AVE, New York, NY","10001",40.74845,-74.0034
"1330","DOMINICAN HOOKAH 2 CORP","344 AUDUBON AVE, New York, NY","10033",40.84948,-73.93186
"1331","BEST WAY MINI MARKET CORP","1465 AMSTERDAM AVE, New York, NY","10027",40.81705,-73.95336
"1332","AVE B BEER & CIGAR NYC INC","206 AVENUE B, New York, NY","10009",40.72848,-73.97891
"1333","CROWN GEM GOURMET INC","916 7TH AVE, New York, NY","10019",40.76628,-73.97955
"1334","9TH AVE GOURMET DELI INC","769 9TH AVE, New York, NY","10019",40.76453,-73.98841
"1335","HARLEM RIVER MINI MART & DELI CORP","40 1/2 MACOMBS PL, New York, NY","10039",40.82632,-73.93808
"1336","TWO RIVERS DELI-GROCERY CORP","1948 AMSTERDAM AVE, New York, NY","10032",40.83266,-73.94241
"1337","WHOLE FOODS MARKET GROUP INC","100 W 125TH ST, New York, NY","10027",40.80778,-73.94565
"1338","MARLENE GROCERY CORP","272 SHERMAN AVE, New York, NY","10034",40.86667,-73.91811
"1339","EAST SIDE GROCERY LLC","1422 2ND AVE, New York, NY","10021",40.77019,-73.95712
"1340","AL MUTAZ CANDY AND GROCERY INC","85 AUDUBON AVE -STORE#2, New York, NY","10032",40.84129,-73.93761
"1341","BLOW CONVENIENCE STORE INC","829 9TH AVE, New York, NY","10019",40.76634,-73.98708
"1342","CVS ALBANY LLC","1440 BROADWAY, New York, NY","10018",40.7545,-73.98661
"1343","MOCHA DELI GROCERY CORP","2 E 132ND ST, New York, NY","10037",40.81063,-73.93881
"1344","GATON MINIMARKET CORP","595 ACADEMY ST, New York, NY","10034",40.86415,-73.92342
"1345","7TH AVE ARISTOCRATIC DELI INC","208 W 23RD ST, New York, NY","10011",40.74423,-73.99637
"1346","LOHO GROCERY CORP","37 JAMES ST, New York, NY","10038",40.71201,-73.99881
"1347","CORNER NEWS AND GROCERY INC","618 8TH AVE, New York, NY","10018",40.75578,-73.99064
"1348","323 DELI & GROCERY CORP","323 E 108TH ST, New York, NY","10029",40.79145,-73.94008
"1349","DG 231 FOOD CORP","572-574 W 207TH ST, New York, NY","10034",0,0
"1350","OASIS DELI & GRILL CORP PLUS","814 W 187TH ST, New York, NY","10033",40.85525,-73.93762
"1351","KINGS DELI INC","529 W 179TH ST, New York, NY","10033",40.84757,-73.93339
"1352","NAJI DELI AND GROCERY CORP","2400 7TH AVE, New York, NY","10030",40.81855,-73.94152
"1353","251 DELI DELI LLC","251 6TH AVE, New York, NY","10014",40.72865,-74.0029
"1354","JOSE BRUGAL DELI AND GRILL CORP","126 NAGLE AVE, New York, NY","10040",40.86115,-73.92642
"1355","LA BODEGUITA DELI GROCERY CORP","2236 AMSTERDAM AVE, New York, NY","10032",40.84193,-73.93563
"1356","106 CANDY & CONVENIENCE CORP","232 E 106TH ST, New York, NY","10029",40.79087,-73.94343
"1357","EAST VILLAGE DELI GROCERY CORP","89 AVENUE A, New York, NY","10009",40.7254,-73.98419
"1358","SAMSUL SHIMMO RETAIL MANAGEMENT LLC","201 E 28TH ST, New York, NY","10016",40.64469,-73.95096
"1359","GOURMET EXPRESS INC","652 10TH AVE, New York, NY","10036",40.76201,-73.99351
"1360","JNH PRODUCE INC","236 COLUMBUS AVE, New York, NY","10023",40.77667,-73.97956
"1361","YUMMY FOODS DELI CORP","2445 FREDERICK DOUGLAS BLVD, New York, NY","10027",40.81407,-73.94856
"1362","180 & BROADWAY DELI GROCERY CORP","4234B BROADWAY, New York, NY","10033",40.84941,-73.93643
"1363","NATY FOOD CORP","7 HILLSIDE AVE, New York, NY","10040",40.85891,-73.93078
"1364","70 CEDAR PEARL LLC","70 PINE ST, New York, NY","10005",40.70611,-74.00745
"1365","S NARAYAN INC","219 ELDRIDGE ST, New York, NY","10002",40.72184,-73.9902
"1366","545 KIPS BAY FOOD CORP","545 2ND AVE, New York, NY","10016",40.74248,-73.97779
"1367","JANET FOOD CORP","2630 FREDERICK DOUGLASS BLVD, New York, NY","10030",40.81972,-73.94411
"1368","AQIDAS TRADING INC","38 E 98TH ST, New York, NY","10029",40.78857,-73.95353
"1369","MB BEVERAGES LLC","9 EAST 8TH ST, New York, NY","10003",40.73211,-73.99569
"1370","CVS ALBANY LLC","1-50 50TH AVE, New York, NY","11101",40.74352,-73.95905
"1371","BATTERY PLACE MARKET CORP","77 BATTERY PL, New York, NY","10280",40.70727,-74.01704
"1372","MUNCHIEZ FOOD CORP","967 LENOX RD, New York, NY","11212",40.65633,-73.92342
"1373","A&S GROCERY NY CORP","104 W 145TH ST, New York, NY","10039",40.82051,-73.9368
"1374","BEER FRIDGE LLC","41 ESSEX ST, New York, NY","10002",40.71626,-73.98955
"1375","129 GOURMET DELI & GROCERY CORP","129 E 45TH ST, New York, NY","10017",40.75336,-73.97435
"1376","FENG SHUN INC","47 CATHERINE ST, New York, NY","10038",40.71177,-73.99687
"1377","FRANCHISE GOURMET DELI CORP","370 LENOX AVE, New York, NY","10027",40.81002,-73.94352
