"","name","address","lat","lon","zip","type"
"974","327 GOURMET DELI CORP","327 1ST AVE, New York, NY",40.73444,-73.98039,10003,"Grocery"
"975","M & F FOOD CORP","568 W 185TH ST, New York, NY",40.8514571,-73.9317604,10033,"Grocery"
"976","ASA DELICATESSEN & GROCERY STORE INC","545 W 125TH ST, New York, NY",40.81471,-73.95726,10027,"Grocery"
"977","LA LOMITA MEXICAN DELI CORP","3868 10TH AVE, New York, NY",40.86459,-73.91903,10034,"Grocery"
"978","CIBAO FOOD CENTER CORP","2059 7TH AVE, New York, NY",40.80737,-73.94901,10027,"Grocery"
"979","CVS ALBANY LLC","636 6TH AVE, New York, NY",40.74041,-73.99407,10011,"Pharmacy"
"980","74 84 WESTSIDE MARKET LLC","74-84 3RD AVE, New York, NY",40.73161,-73.98848,10003,"Grocery"
"981","119 A R GROCERY CORP","119 ELLWOOD ST, New York, NY",40.86138,-73.92907,10040,"Grocery"
"982","JUANITOS GROCERY CORP","144 SHERMAN AVE, New York, NY",40.86474,-73.92362,10034,"Grocery"
"983","SERVICE AMERICA CORPORATION","655 W 34TH ST, New York, NY",40.7566,-74.00377,10001,"Grocery"
"984","7TH AVE DELI GROCERY CORP","2417 7TH AVE, New York, NY",40.8191,-73.94073,10030,"Grocery"
"985","124 DELI GROCERY INC","124 E BROADWAY, New York, NY",40.71407,-73.99211,10002,"Grocery"
"986","MEIR & COMPANY INC","170 AVE A, New York, NY",40.7282,-73.98163,10009,"Grocery"
"987","CVS ALBANY LLC","65 5TH AVE, New York, NY",40.68058,-73.97731,10003,"Pharmacy"
"988","C & F MARKET PLACE CORP","120 ESSEX ST, New York, NY",40.6815,-73.88341,10002,"Grocery"
"989","STANTON SMOKE & CONVENIENCE INC","100 STANTON ST, New York, NY",40.72137,-73.98792,10002,"Grocery"
"990","HSP NYC CORP","21 SAINT MARKS PLACE, New York, NY",40.68265,-73.98155,10003,"Grocery"
"991","AVENUE A CLASSIC FOODS INC","115 AVENUE A, New York, NY",40.72637,-73.98365,10009,"Grocery"
"992","BURGUNDY & WHITE MARKETS INC","1211 MADISON AVE, New York, NY",40.78159,-73.95788,10128,"Grocery"
"993","239 DELI CORP","239 8TH AVE, New York, NY",40.7448465,-73.9990756,10011,"Grocery"
"994","FIRST AVE & 117TH ST INC","2276 1ST AVE, New York, NY",40.79664,-73.93486,10035,"Grocery"
"995","PRAMUKH 227 INC","227 1ST AVE, New York, NY",40.73105,-73.98314,10003,"Grocery"
"996","EMPIRE STATE DELI GROCERY INC","1665 MADISON AVE, New York, NY",40.79655,-73.94697,10029,"Grocery"
"997","K H LEX INC","971 LEXINGTON AVE, New York, NY",40.76927,-73.9627,10021,"Grocery"
"998","WHOLE FOODS MARKET GROUP INC","1551 3RD AVE, New York, NY",40.77947,-73.95339,10128,"Grocery"
"999","CHANG SHUN MARKET INC","57 E BROADWAY, New York, NY",40.7134,-73.99535,10002,"Grocery"
"1000","DAINOBU USA INC","498 AVENUE OF AMERICAS, New York, NY",40.7363323,-73.9973158,10011,"Grocery"
"1001","844 DELI GROCERY INC","844 AMSTERDAM AVE, New York, NY",40.79752,-73.96822,10025,"Grocery"
"1002","2252 5TH AVE FOOD INC","2252 5TH AVE, New York, NY",40.81427,-73.93684,10037,"Grocery"
"1003","MERCEDES HOUSE MARKET CORP","550 W 54TH ST, New York, NY",40.76784,-73.99169,10019,"Grocery"
"1004","UPTOWN FOOD CENTER CORP","91B PINEHURST AVE, New York, NY",40.85081,-73.93905,10033,"Grocery"
"1005","DUANE READE INC","310 E 2ND ST, New York, NY",40.72023,-73.97884,10009,"Pharmacy"
"1006","EL FUTURO DELI CORP","2375 79 2ND AVE, New York, NY",40.7266568,-73.9894387,10035,"Grocery"
"1007","MI PAIS SUPERMARKET INC","3361 BROADWAY, New York, NY",40.82086,-73.95472,10031,"Grocery"
"1008","ADEN EXPRESS DELI INC","3579A BROADWAY, New York, NY",40.8277607,-73.9498446,10031,"Grocery"
"1009","CJ RESTAURANT COMPANY INC","12 E 44TH ST, New York, NY",40.75419,-73.97917,10017,"Grocery"
"1010","7 ELEVEN INC","1642 LEXINGTON AVE, New York, NY",40.7909,-73.94757,10029,"Grocery"
"1011","AVE D & 8 ST DELI CORP","403 E 8TH ST, New York, NY",40.72379,-73.97602,10009,"Grocery"
"1012","RIZQ DELI CORP","1776 AMSTERDAM AVE, New York, NY",40.8271,-73.94631,10031,"Grocery"
"1013","LA RUBIA DELI CORP","2085 AMSTERDAM AVE, New York, NY",40.83659,-73.93887,10032,"Grocery"
"1014","3RD ST MINI MARKET CORP","23 AVE D, New York, NY",40.721008,-73.9782601,10009,"Grocery"
"1015","9 11 DELI CORP","9 W 110TH ST, New York, NY",40.79747,-73.94992,10026,"Grocery"
"1016","NABEEL & LAREEN CORP","1974 7TH AVE, New York, NY",40.80519,-73.95126,10026,"Grocery"
"1017","181 GERMAN DELI INC","815 W 181ST ST, New York, NY",40.85139,-73.93881,10033,"Grocery"
"1018","PRAMUKH 31 INC","31 ST MARKS PL, New York, NY",40.72906,-73.98817,10003,"Grocery"
"1019","ALI 2023 DELI & GROCERY LLC","2023 7TH AVE, New York, NY",40.80641,-73.94968,10027,"Grocery"
"1020","MIA DELI GROCERY CORP","2085 LEXINGTON AVE, New York, NY",40.80492,-73.93694,10035,"Grocery"
"1021","QUICK STOP ON FIRST AVE INC","1293 1ST AVE, New York, NY",40.76631,-73.95742,10021,"Grocery"
"1022","SABRINA CONVENIENT STORE INC.","1490 1ST AVE, New York, NY",40.7713,-73.95307,10075,"Grocery"
"1023","ALLY'S SMOKES AND MAGAZINES INC","158 W 30TH ST, New York, NY",40.7482283,-73.992272,10001,"Grocery"
"1025","J L I FOOD CORP","1607 ST NICHOLAS AVE, New York, NY",40.8552263,-73.9296916,10040,"Grocery"
"1026","YORGANIC HEALTH MART INC","1695 1ST AVE, New York, NY",40.77809,-73.94854,10128,"Grocery"
"1027","182 5TH AVE RETAIL CORP","182 5TH AVE, New York, NY",40.74135,-73.99012,10010,"Grocery"
"1028","105 DELI & GRILL INC","922 AMSTERDAM AVE, New York, NY",40.79989,-73.96619,10025,"Grocery"
"1029","CVS ALBANY LLC","5 PENN PLAZA, New York, NY",40.74955,-73.99159,10001,"Pharmacy"
"1030","CVS ALBANY LLC","1172 3RD AVE, New York, NY",40.76732,-73.96246,10065,"Pharmacy"
"1031","GG TRIBECA LLC","366 BROADWAY, New York, NY",40.71749,-74.00337,10013,"Grocery"
"1032","T&T MEATS AND PRODUCE INC","505 W 162ND ST, New York, NY",40.83634,-73.94009,10032,"Grocery"
"1033","2567 BROADWAY INC","2567 BROADWAY, New York, NY",40.79495,-73.97177,10025,"Grocery"
"1034","JACOB & JACOB DELI CORP","755 9TH AVE, New York, NY",40.76413,-73.98887,10019,"Grocery"
"1035","BRADHURST DELI CORP","242 BRADHURST AVE, New York, NY",40.829,-73.93863,10039,"Grocery"
"1036","JOCHY CAFE CORP","135 SHERMAN AVE, New York, NY",40.86424,-73.92403,10034,"Grocery"
"1037","A & F DELI CORP","3475 BROADWAY, New York, NY",40.82443,-73.95212,10031,"Grocery"
"1038","HU & FONG TRADE INC","255 W 36TH ST, New York, NY",40.75326,-73.99145,10018,"Grocery"
"1039","O & B RANCH DELI GROCERY CORP","559 W 158TH ST, New York, NY",40.83422,-73.94314,10032,"Grocery"
"1040","CENTRAL DELI 1 INC","515 2ND AVE, New York, NY",40.74152,-73.97855,10016,"Grocery"
"1041","KING TOWER DELI CORP","100 LENOX AVE, New York, NY",40.8013,-73.94967,10026,"Grocery"
"1042","17 FOOD MARKET INC","116 7TH AVE, New York, NY",40.74043,-73.99863,10011,"Grocery"
"1043","26 TOBACCO SHOP CORP","26 AVENUE C, New York, NY",40.7214,-73.9807,10009,"Grocery"
"1044","HARLEM NATURALLY INC","2053 FREDERICK DOUGLASS BLVD, New York, NY",40.80115,-73.95783,10026,"Grocery"
"1045","7 ELEVEN INC","256 W 116TH ST, New York, NY",40.80411,-73.95513,10026,"Grocery"
"1046","JIAJIA 99 & UP INC","81 BAYARD ST, New York, NY",40.71567,-73.99879,10013,"Grocery"
"1047","VAQUERO DELI GROCERY CORP","234 E 116 ST, New York, NY",40.79709,-73.93878,10029,"Grocery"
"1048","DON MARTO MINI MARKET CORP","2143 AMSTERDAM AVE, New York, NY",40.83858,-73.93742,10032,"Grocery"
"1049","ST PHILOPATER MARCURIUS INC","856 AMSTERDAM AVE, New York, NY",40.79788,-73.96795,10025,"Grocery"
"1050","NOBEL DELI INC","523 GRAND ST, New York, NY",40.7143,-73.98178,10002,"Grocery"
"1052","HUDSON GROUP HG RETAIL LLC","PENN STATION 34B AMTRAK LEVEL, New York, NY",40.750568,-73.993519,10001,"Grocery"
"1053","M & W 1 GOURMET DELI CORP","53 VERMILYEA AVE, New York, NY",40.8652,-73.92402,10034,"Grocery"
"1054","FM GROCERY CORP","501 W 133RD ST, New York, NY",40.81766,-73.95322,10027,"Grocery"
"1055","EMPIRE GOURMET DELI GROCERY CORP","432 2ND AVE, New York, NY",40.73893,-73.98005,10010,"Grocery"
"1056","ALLEVA DAIRY INC","188 GRAND ST, New York, NY",40.71949,-73.99709,10013,"Grocery"
"1058","LINDO AMANECER GROCERY CORP","4099 BROADWAY, New York, NY",40.84467,-73.93891,10032,"Grocery"
"1059","NEW TRUE BLUE DELI GROCERY CORP","2741 FREDERICK DOUGLASS BLVD, New York, NY",40.82372,-73.94166,10039,"Grocery"
"1060","FENG SHENG BABY PRODUCT INC","1322 SAINT NICHOLAS AVE, New York, NY",40.84617,-73.93595,10033,"Grocery"
"1061","7 ELEVEN INC","1683 1ST AVE, New York, NY",40.77782,-73.94904,10128,"Grocery"
"1062","7 ELEVEN INC","1412 1ST AVE, New York, NY",40.76927,-73.95483,10021,"Grocery"
"1063","GREAT VALUE CONVENIENCE INC","926 2ND AVE, New York, NY",40.75424,-73.96847,10022,"Grocery"
"1064","876 NEW MARKET CORP","876 6TH AVE, New York, NY",40.74786,-73.98884,10001,"Grocery"
"1065","QMART INC","4311 BROADWAY, New York, NY",40.85203,-73.93518,10033,"Grocery"
"1066","MID TOWN FARM STAND INC","875 6TH AVE, New York, NY",40.7482,-73.98934,10001,"Grocery"
"1067","HANA MART NY CORP","38 W 32ND ST, New York, NY",40.74818,-73.9881,10001,"Grocery"
"1068","SUNRISE FOOD & CANDY INC","49 COLUMBIA ST, New York, NY",40.71694,-73.98038,10002,"Grocery"
"1069","7 ELEVEN INC","2726 FREDERICK DOUGLAS BLVD, New York, NY",40.82253,-73.94173,10030,"Grocery"
"1070","CVS ALBANY LLC","51 ASTOR PL, New York, NY",40.72994,-73.99156,10003,"Pharmacy"
"1071","CVS ALBANY LLC","757 3RD AVE, New York, NY",40.75391,-73.97147,10017,"Pharmacy"
"1072","COLUMBUS GROCERS LLC","941 COLUMBUS AVE, New York, NY",40.79926,-73.96247,10025,"Grocery"
"1073","SHINOLA DELI GROCERY CORP","1979 7TH AVE, New York, NY",40.80486,-73.95078,10026,"Grocery"
"1074","561 STRAIGHT DELI GROCERY INC","561 LENOX AVE, New York, NY",40.81662,-73.93957,10037,"Grocery"
"1075","LUCKY CHOICE CONVENIENCE INC","118 W 72ND ST, New York, NY",40.77743,-73.97962,10023,"Grocery"
"1076","207 GOURMET DELI CORP","207 HENRY ST, New York, NY",40.71381,-73.98725,10002,"Grocery"
"1077","SCARLET & WHITE MARKETS INC","1031 1ST AVE, New York, NY",40.75795,-73.96325,10022,"Grocery"
"1078","LAZARO GROCERY STORE CORP","666 9TH AVE, New York, NY",40.76108,-73.99033,10036,"Grocery"
"1079","NEW LEXINGTON DELI GROCERY CORP","1693 LEXINGTON AVE, New York, NY",40.79232,-73.94587,10029,"Grocery"
"1080","LA BODEGA 193 INC","124 FORT GEORGE AVE, New York, NY",40.85676,-73.92754,10040,"Grocery"
"1081","COLUMBIA GOURMET DELI CORP","3905 BROADWAY, New York, NY",40.83802,-73.94218,10032,"Grocery"
"1082","BIG APPLE FOOD MARKET CORP","219 E BROADWAY, New York, NY",40.71405,-73.98728,10002,"Grocery"
"1083","RAY'S SUPER DELI INC","452 HUDSON ST, New York, NY",40.73133,-74.00659,10014,"Grocery"
"1084","RAY'S INC I","201 2ND AVE, New York, NY",40.73149,-73.98598,10003,"Grocery"
"1085","TRISHA CONVENIENCE INC","156A DYCKMAN ST, New York, NY",40.86352,-73.92606,10040,"Grocery"
"1086","DM CHAUDHARI LLC","311 BROADWAY, New York, NY",40.71562,-74.00545,10007,"Grocery"
"1087","243 W 34TH ST RETAIL CORP","243 W 34TH ST, New York, NY",40.7518,-73.99212,10001,"Grocery"
"1088","YOURS WHOLESOME FOODS INC","159 ESSEX ST, New York, NY",40.72116,-73.98703,10002,"Grocery"
"1089","84TH ST CORNER DELI CORP","1624 2ND AVE, New York, NY",40.77659,-73.95245,10028,"Grocery"
"1090","JENNY FOOD CORP","2026 7TH AVE, New York, NY",40.80663,-73.95024,10027,"Grocery"
"1091","CITY PARK CONVENIENT STORE INC","96 BAYARD ST, New York, NY",40.71605,-73.99944,10013,"Grocery"
"1092","NEW YORK SMOKE SHOP INC","531 9TH AVE, New York, NY",40.75693,-73.99394,10018,"Grocery"
"1093","A&A MEAT & PRODUCE CORP","3815 9TH AVE, New York, NY",40.86203,-73.9181,10034,"Grocery"
"1094","SHRINATHJI KRUPA LLC","238 LAFAYETTE ST, New York, NY",40.72266,-73.99714,10012,"Grocery"
"1095","181 PARK DELI CORP","508 W 181ST ST, New York, NY",40.84833,-73.93171,10033,"Grocery"
"1096","BADWAL CORP","194 7TH AVE, New York, NY",40.74311,-73.99659,10011,"Grocery"
"1097","ALPHABET CITY INC 1","301 E 4TH ST, New York, NY",40.72228,-73.97991,10009,"Grocery"
"1098","LAI LAI MINI MART & DISCOUNT INC","4520 BROADWAY, New York, NY",40.85846,-73.9315,10040,"Grocery"
"1099","SPEEDWAY LLC","401 W 207TH ST, New York, NY",40.86387,-73.91699,10034,"Grocery"
"1100","DANS SUPREME SUPERMARKETS INC","1175 3RD AVE, New York, NY",40.7673,-73.96217,10021,"Grocery"
"1101","INWOOD GROCERY CORP","510 W 218TH ST, New York, NY",40.87129,-73.91466,10034,"Grocery"
"1102","DYCKMAN CONVENIENCE INC","100 DYCKMAN ST, New York, NY",40.86172,-73.92505,10040,"Grocery"
"1103","HARLEM MARKET INC","2005 3RD AVE, New York, NY",40.79419,-73.94253,10029,"Grocery"
"1104","HIGHER GROUNDS DELI INC","83 HAVEN AVE, New York, NY",40.84431,-73.94243,10032,"Grocery"
"1105","300 W 145TH K FOOD CORP","300 W 145TH ST, New York, NY",40.82292,-73.94259,10039,"Grocery"
"1106","AMBER & WHITE MARKETS INC","1066 3RD AVE, New York, NY",40.7645,-73.96469,10065,"Grocery"
"1107","DECENT STORE INC","535 AMSTERDAM AVE, New York, NY",40.78743,-73.97497,10024,"Grocery"
"1108","SEVEN SEAS 42ND ST LLC","452 W 43RD ST, New York, NY",40.75968,-73.99368,10036,"Grocery"
"1109","SEVEN SEAS 49TH ST LLC","810 8TH AVE, New York, NY",40.76183,-73.98618,10019,"Grocery"
"1110","EASY 602 FOOD CORP","3371 BROADWAY, New York, NY",40.82124,-73.95457,10031,"Grocery"
"1111","SEVEN SEAS UNION SQUARE LLC","1 UNION SQUARE E, New York, NY",40.73544,-73.99171,10003,"Grocery"
"1112","EMERALD & WHITE MARKETS INC","1331 1ST AVE, New York, NY",40.76747,-73.95646,10021,"Grocery"
"1113","GOTHAM 1ST AVENUE GOURMET DELI CORP","2165 1ST AVE, New York, NY",40.79342,-73.93752,10029,"Grocery"
"1114","UNION SQUARE MARKET CORP","813 BROADWAY, New York, NY",40.73297,-73.99133,10003,"Grocery"
"1115","315 FINEST FOOD AND DELI CORP","315 PLEASANT AVE, New York, NY",40.79569,-73.93291,10035,"Grocery"
"1116","DELTAURANT CORP","289 HUDSON ST, New York, NY",40.7257,-74.00776,10013,"Grocery"
"1117","121 NEW YORK DELI GROCERY CORP","1993 LEXINGTON AVE, New York, NY",40.80205,-73.93895,10035,"Grocery"
"1118","CHOITHRAMS INC","111A NASSAU ST, New York, NY",40.71083,-74.00715,10038,"Grocery"
"1119","155TH STREET AUTO CENTER INC","3740 BROADWAY, New York, NY",40.83295,-73.94535,10032,"Grocery"
"1120","8TH AVENUE DELI & GROCERY INC","2712 8TH AVE, New York, NY",40.82222,-73.94217,10030,"Grocery"
"1121","NAMDOR INC","1450 3RD AVE, New York, NY",40.77627,-73.95591,10028,"Grocery"
"1122","ADAM 1 FOOD CENTER INC","2657 FREDERICK DOUGLASS BLVD, New York, NY",40.82089,-73.94356,10030,"Grocery"
"1123","FRESH FOOD CONVENIENCE INC","1457 YORK AVE, New York, NY",40.77038,-73.95142,10021,"Grocery"
"1124","AVE A CONVENIENCE INC","221 AVENUE A, New York, NY",40.7302,-73.98069,10009,"Grocery"
"1125","TIMES SQUARE EATERY 48 CORP","167 W 48TH ST, New York, NY",40.75975,-73.98372,10036,"Grocery"
"1126","ALEGRIA DELI GROCERY INC","112 NAGLE AVE, New York, NY",40.86092,-73.92704,10040,"Grocery"
"1127","TUMBLR SNACK SHOP CORP","1281 SAINT NICHOLAS AVE, New York, NY",40.84506,-73.93706,10033,"Grocery"
"1128","JORDIS PLACE CORP","51 CATHERINE ST, New York, NY",40.71171,-73.99673,10038,"Grocery"
"1129","A & C SUPERMAS INC","2444 7TH AVE, New York, NY",40.82041,-73.94014,10030,"Grocery"
"1130","Z & S DELI & GROCERY CORPORATION","100 W 118TH ST, New York, NY",40.8034101,-73.9491904,10026,"Grocery"
"1131","STOP I KING GOURMET DELI INC","1775 LEXINGTON AVE, New York, NY",40.79485,-73.9442,10029,"Grocery"
"1132","STOP ONE FOOD MARKET INC","748 10TH AVE, New York, NY",40.76514,-73.99123,10019,"Grocery"
"1133","DAWA 91 INC","1748 2ND AVE, New York, NY",40.78109,-73.94918,10128,"Grocery"
"1134","1886 PARK AVE FOOD CORP","1886 PARK AVE, New York, NY",40.80731,-73.93769,10035,"Grocery"
"1135","RITE AID OF NEW YORK INC","99 AVENUE D, New York, NY",40.72465,-73.98138,10009,"Pharmacy"
"1136","2ND AVE GROCERY & SMOKE SHOP INC","455 2ND AVE, New York, NY",40.73968,-73.97983,10010,"Grocery"
"1137","TAINO SUNRISE CORP","2253 3RD AVE, New York, NY",40.80188,-73.93691,10035,"Grocery"
"1138","VILLAGE SMOKE INC","111 1ST AVE, New York, NY",40.72692,-73.98605,10003,"Grocery"
"1139","139 BWAY FOOD MARKET CORP","3425 BROADWAY, New York, NY",40.82292,-73.95334,10031,"Grocery"
"1140","3 AVE CONVENIENCE INC","349 3RD AVE, New York, NY",40.74043,-73.98188,10010,"Grocery"
"1141","CENCERRO DELI CORP","1403 5TH AVE, New York, NY",40.80008,-73.94667,10029,"Grocery"
"1142","LA MARKETA LATINA CORPORATION","1560 SAINT NICHOLAS AVE, New York, NY",40.85349,-73.93046,10040,"Grocery"
"1143","65 LENOX DELI CORP","65 LENOX AVE, New York, NY",40.80042,-73.95118,10026,"Grocery"
"1144","BROADWAY FAMOUS DELI CORP","4879 BROADWAY, New York, NY",40.86696,-73.92374,10034,"Grocery"
"1145","METROPOLITAN GOURMET DELI CORP","1924 2ND AVE, New York, NY",40.78632,-73.94535,10029,"Grocery"
"1146","ANWAR HOSSAIN","106 AVENUE B, New York, NY",40.72494,-73.98144,10009,"Grocery"
"1147","BEST GOURMET DELI & GRILL INC","494 AUDUBON AVE, New York, NY",40.85426,-73.92849,10040,"Grocery"
"1148","YOGI 1672 CORP","1672 YORK AVE, New York, NY",40.77706,-73.94607,10128,"Grocery"
"1149","CO HEN KITCHEN INC","405 W 23RD ST, New York, NY",40.74662,-74.00148,10011,"Grocery"
"1150","MA NEWS AND CONVENIENCE CORPORATION","1154 LEXINGTON AVE, New York, NY",40.7755,-73.95867,10075,"Grocery"
"1151","EAST SIDE CONVENIENCE STORE INC","279 E HOUSTON ST, New York, NY",40.72145,-73.98439,10002,"Grocery"
"1152","CANAL SMOKE & NEWS INC","383 CANAL ST, New York, NY",40.72162,-74.00471,10013,"Grocery"
"1153","2ND AVE FRESH FOOD CORNER INC","1310 2ND AVE, New York, NY",40.7667,-73.95968,10065,"Grocery"
"1154","R J DELI GROCERY CORP","635 W 207TH ST, New York, NY",40.86846,-73.92152,10034,"Grocery"
"1155","MURRAY HILL DELI CORP","482 3RD AVE, New York, NY",40.745,-73.97888,10016,"Grocery"
"1156","MADISON DELI EXPRESS INC","1550 MADISON AVE, New York, NY",40.79289,-73.95021,10029,"Grocery"
"1157","CVS ALBANY LLC","475 6TH AVE, New York, NY",40.66692,-73.98469,10011,"Pharmacy"
"1158","AMSTERDAM TOBACCO HOUSE INC","273 1/2 AMSTERDAM AVE, New York, NY",40.77915,-73.98114,10023,"Grocery"
"1159","2002 BROTHER DELI GROCERY NY CORP","507 W 159TH ST, New York, NY",40.83433,-73.94139,10032,"Grocery"
"1160","UPPER WEST CANDY GROCERY INC","2618 BROADWAY, New York, NY",40.79635,-73.97024,10025,"Grocery"
"1161","THTG INC","120 ESSEX ST, New York, NY",40.68155,-73.88331,10002,"Grocery"
"1162","SAMMY DELI CORP","120 NAGLE AVENUE, New York, NY",40.86101,-73.9268,10040,"Grocery"
"1163","BIG APPLE MEAT MARKET INC","529 9TH AVE, New York, NY",40.75688,-73.99398,10018,"Grocery"
"1164","E L U DELI GROCERY CORP","900 RIVERSIDE DR, New York, NY",40.83794,-73.94607,10032,"Grocery"
"1165","SAMMY MINI MART INC","112 AUDUBON AVE, New York, NY",40.84222,-73.93729,10032,"Grocery"
"1166","TRADER JOES EAST INC","200 E 32ND ST, New York, NY",40.74404,-73.9789,10016,"Grocery"
"1167","RANDOL A LARA","1 CONVENT AVE, New York, NY",40.81278,-73.95298,10027,"Grocery"
"1168","HEALTHY MARKET CORP","632 10TH AVE, New York, NY",40.76138,-73.99397,10036,"Grocery"
"1169","173 JR GROCERY STORE INC","615 W 173RD ST, New York, NY",40.84468,-73.93846,10032,"Grocery"
"1170","FIRST AVE DELI INC","45 1ST AVE, New York, NY",40.7245,-73.98779,10003,"Grocery"
"1171","GHANSHYAM 2 DELI & GROCERY INC","3578 BROADWAY, New York, NY",40.82743,-73.94939,10031,"Grocery"
"1172","ABDUR SAMI DELI GROCERY AND HALAL MEAT INC","2262 2ND AVE, New York, NY",40.79707,-73.93751,10035,"Grocery"
"1173","NEIGHBORHOOD DELI &GROCERY NY INC","150 STANTON ST, New York, NY",40.72062,-73.98548,10002,"Grocery"
"1174","CHERRY GOURMET DELI & GROCERY1 INC","1575 LEXINGTON AVE, New York, NY",40.78888,-73.94857,10029,"Grocery"
"1175","NEW PARISIENNE 501 DELI & GROCERY INC","501 COLUMBUS AVE, New York, NY",40.7852,-73.97288,10024,"Grocery"
"1176","GBY DELI GROCERY INC","434 E 72ND ST, New York, NY",40.76696,-73.9544,10021,"Grocery"
"1177","1983 GOURMET DELI CORP","1983 AMSTERDAM AVE, New York, NY",40.83349,-73.94149,10032,"Grocery"
"1178","KYJW CORPORATION","478 3RD AVE, New York, NY",40.74486,-73.97899,10016,"Grocery"
"1179","BLEECKER SMOKE &CONVENIENCE INC","177 BLEECKER ST, New York, NY",40.72904,-74.00071,10012,"Grocery"
"1180","64 FULTON ST FOOD CORP","64 FULTON ST, New York, NY",40.70883,-74.00531,10038,"Grocery"
"1181","SHERMAN GOURMET DELI INC","64 SHERMAN AVE, New York, NY",40.86332,-73.92717,10040,"Grocery"
"1182","FIRST AVENUE MARKET INC","2076 1ST AVE, New York, NY",40.79028,-73.93949,10029,"Grocery"
"1183","TOMPKINS FINEST DELI & GRILL CORP","153 AVENUE A, New York, NY",40.72767,-73.98253,10009,"Grocery"
"1184","LOS AMIGOS FOOD CORP","1055 ST NICHOLAS AVE, New York, NY",40.83687,-73.94032,10032,"Grocery"
"1185","FENIX GROCERY CORP","140 AUDUBON AVE, New York, NY",40.84312,-73.93663,10032,"Grocery"
"1186","WEST 14 CANDY STORE INC","256 W 14TH ST, New York, NY",40.73949,-74.0023,10011,"Grocery"
"1187","RUSHIKA INC","15 STANTON ST, New York, NY",40.72249,-73.99223,10002,"Grocery"
"1188","3900 FOOD CORP","3900 BROADWAY, New York, NY",40.83776,-73.94196,10032,"Grocery"
"1189","SANA DELI CORP","404 8TH AVE, New York, NY",40.74976,-73.99501,10001,"Grocery"
"1190","KASSIM FOOD MARKET CORP","1795 AMSTERDAM AVE, New York, NY",40.82761,-73.94566,10031,"Grocery"
"1191","WEST 21 DELI AND GROCERY CORP","215 8TH AVE, New York, NY",40.744,-73.99966,10011,"Grocery"
"1192","59 5 FRUIT & VEGETABLE CORP","59 5TH AVE, New York, NY",40.73508,-73.99407,10003,"Grocery"
"1193","GAZAL INC","300 E 96TH ST, New York, NY",40.78399,-73.94689,10128,"Grocery"
"1194","WASHINGTON HEIGHT GROCERY INC","2011C AMSTERDAM AVE, New York, NY",40.83459,-73.94067,10032,"Grocery"
"1195","JAMES MARKET INC","45 ST JAMES PL, New York, NY",40.71252,-73.99877,10038,"Grocery"
"1196","SAJOMA DELI GROCERY INC","51 VERMILYEA AVE, New York, NY",40.86515,-73.92458,10034,"Grocery"
"1197","2015 RUANDY GROCERY CORP","177 W 83RD ST, New York, NY",40.78563,-73.97593,10024,"Grocery"
"1199","132 VERMILYEA DELI & GROCERY CORP","132 VERMILYEA AVE, New York, NY",40.86673,-73.92106,10034,"Grocery"
"1200","TARGET CORPORATION","517 E 117TH ST, New York, NY",40.79547,-73.9318,10035,"Grocery"
"1201","PAWAN HOLDINGS INC","139 1ST AVE, New York, NY",40.72799,-73.98524,10003,"Grocery"
"1202","E & G GROCERY CORP","51 THAYER ST, New York, NY",40.86303,-73.92665,10040,"Grocery"
"1203","MERCADITO DEL CIBAO CORP","3814 BROADWAY, New York, NY",40.83509,-73.94391,10032,"Grocery"
"1204","GUDDYS 2 DELI GROCERY CORP","3769 10TH AVE, New York, NY",40.8611,-73.92117,10034,"Grocery"
"1205","JOE'S GOURMET DELI INC","920 COLUMBUS AVE, New York, NY",40.79873,-73.96345,10025,"Grocery"
"1206","K&N STORES INC","801 AMSTERDAM AVE, New York, NY",40.79614,-73.96862,10025,"Grocery"
"1207","381 ELIO'S DELI GROCERY CORP","381 AUDUBON AVE, New York, NY",40.85035,-73.93097,10033,"Grocery"
"1208","NEW GREEN EMPORIUM CORP","791 8TH AVE, New York, NY",40.76121,-73.98712,10019,"Grocery"
"1209","CHHAYA NEWS INC","204 W 35TH ST, New York, NY",40.75167,-73.99042,10001,"Grocery"
"1210","CLOUD 69 CONVENIENCE STORE INC","1317 2ND AVE, New York, NY",40.7672,-73.95976,10021,"Grocery"
"1211","SANOLA DELI GROCERY CORP","2240 2ND AVE, New York, NY",40.79635,-73.93803,10035,"Grocery"
"1212","96 DAN MEAT MARKET INC","96 SHERMAN AVE, New York, NY",40.86394,-73.92548,10034,"Grocery"
"1213","NEW EAST WEST GROCERY INC","532 9TH AVE, New York, NY",40.75674,-73.99365,10018,"Grocery"
"1214","BROOKLYN FARE GREENWICH LLC","666 GREENWICH ST, New York, NY",40.73262,-74.00772,10014,"Grocery"
"1215","EAST 119 GROCERY AND CANDY CORP","2314 1ST AVE, New York, NY",40.79771,-73.93395,10035,"Grocery"
"1216","IDEAL DELI & GROCERY CORP","4119 BROADWAY, New York, NY",40.84558,-73.93885,10033,"Grocery"
"1217","251 LA BODEGUITA GROCERY CORP","251 E 119TH ST, New York, NY",40.79919,-73.93671,10035,"Grocery"
"1218","SHERMAN DELI CORP","25 SHERMAN AVE, New York, NY",40.86255,-73.92831,10040,"Grocery"
