"","X.1","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"912",1313,1313,"STARBUCKS","1515","YORK AVENUE",10028,"Caf̩/Coffee/Tea","1515, YORK AVENUE, New York, NY",-73.9500115,40.7724388
"913",1314,1314,"WATER FRONT ALE HOUSE","540","2 AVENUE",10016,"American","540, 2 AVENUE, New York, NY",-73.9775365,40.7420555
"914",1315,1315,"ROTI ROLL / SUITE","992","AMSTERDAM AVENUE",10025,"Indian","992, AMSTERDAM AVENUE, New York, NY",-73.9644394,40.8025791
"915",1316,1316,"NOBI SUSHI","437","3 AVENUE",10016,"Japanese","437, 3 AVENUE, New York, NY",-73.9795355,40.7433431
"916",1318,1318,"BAKARE RESTAURANT","524","W 207TH ST",10034,"Spanish","524, W 207TH ST, New York, NY",-73.9198323,40.8650045
"917",1319,1319,"THE RITZ-CARLTON HOTEL/AUDEN","50","CENTRAL PARK SOUTH",10019,"American","50, CENTRAL PARK SOUTH, New York, NY",-73.9760929,40.7653266
"918",1320,1320,"HANABI","1450","2ND AVE",10021,"Japanese","1450, 2ND AVE, New York, NY",-73.9564385,40.7711
"919",1321,1321,"PANGEA RESTAURANT","178","2 AVENUE",10003,"Mediterranean","178, 2 AVENUE, New York, NY",-73.9859184,40.7304781
"920",1323,1323,"Da Capo","322","COLUMBUS AVE",10023,"Italian","322, COLUMBUS AVE, New York, NY",-73.977508,40.779715
"921",1324,1324,"BIRDBATH NEIGHBORHOOD GREEN BAKERY","274","COLUMBUS AVE",10023,"American","274, COLUMBUS AVE, New York, NY",-73.9786284,40.778003
"922",1325,1325,"MESKEREM","124","MACDOUGAL STREET",10012,"Ethiopian","124, MACDOUGAL STREET, New York, NY",-74.0002885,40.7299295
"923",1326,1326,"STARBUCKS COFFEE","2195","FREDERICK DOUGLAS BOULEVARD",10026,"Caf̩/Coffee/Tea","2195, FREDERICK DOUGLAS BOULEVARD, New York, NY",-73.9545117,40.8061526
"924",1328,1328,"MCDONALD'S","4259","BROADWAY",10033,"Hamburgers","4259, BROADWAY, New York, NY",-73.936147,40.8501658
"925",1329,1329,"MUSCLE MAKER GRILL","1099","2ND AVE",10022,"American","1099, 2ND AVE, New York, NY",-73.9651648,40.7599539
"926",1330,1330,"TAKAHACHI BAKERY","25","MURRAY STREET",10007,"Bakery","25, MURRAY STREET, New York, NY",-74.0083967,40.7138634
"927",1331,1331,"LACE","725","7 AVENUE",10019,"American","725, 7 AVENUE, New York, NY",-73.9837271,40.7598528
"928",1332,1332,"HUMMUS PLACE","305","AMSTERDAM AVENUE",10023,"Middle Eastern","305, AMSTERDAM AVENUE, New York, NY",-73.9803129,40.7800578
"929",1334,1334,"TURCO","604","9TH AVE",10036,"Middle Eastern","604, 9TH AVE, New York, NY",-73.9917578,40.7591159
"930",1335,1335,"MANNA'S RESTAURANT","54","EAST  125 STREET",10035,"Soul Food","54, EAST  125 STREET, New York, NY",-73.9405286,40.8053383
"931",1338,1338,"BAREBURGER","514","3 AVENUE",10016,"Hamburgers","514, 3 AVENUE, New York, NY",-73.9781131,40.746163
"932",1339,1339,"AJI SUSHI","519","3 AVENUE",10016,"Japanese","519, 3 AVENUE, New York, NY",-73.9775621,40.7461234
"933",1340,1340,"FRAUNCES TAVERN","54","PEARL STREET",10004,"American","54, PEARL STREET, New York, NY",-74.0113522,40.7033808
"934",1342,1342,"BELLINI","483","COLUMBUS AVE",10024,"Italian","483, COLUMBUS AVE, New York, NY",-73.9732002,40.7845911
"935",1343,1343,"IL PRINCIPE (aka CAFE HUGO)","523","GREENWICH ST",10013,"Italian","523, GREENWICH ST, New York, NY",-74.0088199,40.7264154
"936",1344,1344,"RAINBOW UMBRELLA","56","READE ST",10007,"American","56, READE ST, New York, NY",-74.006268,40.7149921
"937",1346,1346,"BUDDHA BODAI ONE VEGETARIAN RESTAURANT","5","MOTT ST",10013,"Vegetarian","5, MOTT ST, New York, NY",-73.9989112,40.7138624
"938",1347,1347,"SERAFINA LUDLOW","98","RIVINGTON ST",10002,"Italian","98, RIVINGTON ST, New York, NY",-73.988413,40.720246
"939",1348,1348,"JOANNE TRATTORIA","70","W 68TH ST",10023,"Italian","70, W 68TH ST, New York, NY",-73.980317,40.774492
"940",1349,1349,"GREEN CAFE","599","6TH AVE",10011,"American","599, 6TH AVE, New York, NY",-73.9955404,40.7395484
"941",1351,1351,"HUMMUS PLACE","71","7 AVENUE SOUTH",10014,"Middle Eastern","71, 7 AVENUE SOUTH, New York, NY",-74.003313,40.732236
"942",1353,1353,"M & J ASIAN RESTAURANT","600","E 14TH ST",10009,"Chinese","600, E 14TH ST, New York, NY",-73.9779558,40.729206
"943",1354,1354,"XING WONG BBQ","89","E BROADWAY",10002,"Chinese","89, E BROADWAY, New York, NY",-73.9937111,40.7135399
"944",1356,1356,"THE WAVERLY INN","16","BANK STREET",10014,"American","16, BANK STREET, New York, NY",-74.0022286,40.7369354
"945",1357,1357,"TAVOLA","488","9 AVENUE",10018,"Italian","488, 9 AVENUE, New York, NY",-73.9945497,40.7554046
"946",1359,1359,"GOLDEN WOK CHINESE RESTAURANT","209","8TH AVE",10011,"Chinese","209, 8TH AVE, New York, NY",-73.9998543,40.7439414
"947",1361,1361,"GUY & GALLARD","240","WEST   40 STREET",10018,"American","240, WEST   40 STREET, New York, NY",-73.9895684,40.7552189
"948",1362,1362,"PETITE ABEILLE","44","WEST   17 STREET",10011,"French","44, WEST   17 STREET, New York, NY",-73.9944924,40.7386729
"949",1363,1363,"THE RITZ BAR & LOUNGE","369","WEST   46 STREET",10036,"American","369, WEST   46 STREET, New York, NY",-73.9901818,40.7609912
"950",1364,1364,"DAVE & BUSTER'S","234","WEST   42 STREET",10036,"American","234, WEST   42 STREET, New York, NY",-73.9888338,40.7564269
"951",1365,1365,"SHAKE SHACK","200","BROADWAY",10038,"American","200, BROADWAY, New York, NY",-74.008988,40.7105205
"952",1368,1368,"JIN RAMEN","3183","BROADWAY",10027,"Japanese","3183, BROADWAY, New York, NY",-73.9588495,40.8153944
"953",1370,1370,"CONG LY RESTAURANT","124","HESTER ST",10002,"Vietnamese/Cambodian/Malaysia","124, HESTER ST, New York, NY",-73.9946948,40.7168935
"954",1371,1371,"SARAVANA BHAVAN","81","LEXINGTON AVENUE",10016,"Indian","81, LEXINGTON AVENUE, New York, NY",-73.983071,40.7414198
"955",1372,1372,"E.J LUNCHEONETTE","1271","THIRD AVENUE",10021,"American","1271, THIRD AVENUE, New York, NY",-73.9597299,40.770444
"956",1373,1373,"DOMINO'S","943","1ST AVE",10022,"Pizza","943, 1ST AVE, New York, NY",-73.9655091,40.7551102
"957",1374,1374,"RINTINTIN","14","SPRING STREET",10012,"Mediterranean","14, SPRING STREET, New York, NY",-73.9948822,40.7211879
"958",1375,1375,"THE HORNY RAM","951","2 AVENUE",10022,"American","951, 2 AVENUE, New York, NY",-73.9685627,40.7552657
"959",1376,1376,"EUROPA CAFE","787","7 AVENUE",10019,"Sandwiches/Salads/Mixed Buffet","787, 7 AVENUE, New York, NY",-73.981777,40.7616959
"960",1377,1377,"TANNER SMITH'S","204","W 55TH ST",10019,"American","204, W 55TH ST, New York, NY",-73.9816714,40.764286
"961",1378,1378,"PHO THANH HOAI 1","73","MULBERRY ST",10013,"Vietnamese/Cambodian/Malaysia","73, MULBERRY ST, New York, NY",-73.9993244,40.7162383
"962",1379,1379,"GRACIE'S ON 2ND","300","E 86TH ST",10028,"American","300, E 86TH ST, New York, NY",-73.9515728,40.7776204
"963",1380,1380,"BENJAMIN STEAK HOUSE","52","EAST   41 STREET",10017,"Steak","52, EAST   41 STREET, New York, NY",-73.9791194,40.7516438
"964",1382,1382,"CAFE SFA","611","5 AVENUE",10022,"American","611, 5 AVENUE, New York, NY",-73.9769439,40.7580975
"965",1383,1383,"JUICY SPOT","33","PELL ST",10013,"Ice Cream, Gelato, Yogurt, Ices","33, PELL ST, New York, NY",-73.9986098,40.7148363
"966",1384,1384,"CAFE HIMALAYA","78","EAST    1 STREET",10009,"Asian","78, EAST    1 STREET, New York, NY",-73.9879173,40.7232411
"967",1385,1385,"AMICI II","165","MULBERRY STREET",10013,"Italian","165, MULBERRY STREET, New York, NY",-73.997373,40.719862
"968",1386,1386,"99 CENTS MEGA PIZZA","1875","LEXINGTON AVE",10035,"American","1875, LEXINGTON AVE, New York, NY",-73.9411311,40.7989046
"969",1387,1387,"BEL AMI","30","EAST   68 STREET",10065,"French","30, EAST   68 STREET, New York, NY",-73.9670732,40.7689753
"970",1388,1388,"LOLITAS KITCHEN & BURGER HOUSE","1364","LEXINGTON AVE",10128,"Mexican","1364, LEXINGTON AVE, New York, NY",-73.9537311,40.7823248
"971",1389,1389,"ZUM SCHNEIDER","107109","AVENUE C",10009,"German","107109, AVENUE C, New York, NY",-73.9761186,40.7278553
"972",1390,1390,"SUMMERS","169","THOMPSON ST",10012,"Caf̩/Coffee/Tea","169, THOMPSON ST, New York, NY",-74.0004606,40.7276854
"973",1392,1392,"CHARLIE BIRD","5","KING STREET",10012,"American","5, KING STREET, New York, NY",-74.0028594,40.7277841
"974",1393,1393,"COLD STONE CREAMERY","241A","W 42ND ST",10036,"Ice Cream, Gelato, Yogurt, Ices","241A, W 42ND ST, New York, NY",-73.9886248,40.7570673
"975",1394,1394,"HAPPY FAMILY","500","WEST   43 STREET",10036,"Chinese","500, WEST   43 STREET, New York, NY",-73.9953977,40.760252
"976",1396,1396,"PICK & PAY GYRO & PIZZA","30","LEXINGTON AVE",10010,"Pizza","30, LEXINGTON AVE, New York, NY",-73.9846708,40.7400333
"977",1398,1398,"AZALEA","224","WEST   51 STREET",10019,"Italian","224, WEST   51 STREET, New York, NY",-73.9848896,40.7623132
"978",1400,1400,"INWOOD LOCAL WINE BAR & BEER GARDEN","4957","BROADWAY",10034,"American","4957, BROADWAY, New York, NY",-73.9206772,40.8681401
"979",1401,1401,"MCQUAIDS PUBLIC HOUSE","589","11 AVENUE",10036,"American","589, 11 AVENUE, New York, NY",-73.9976257,40.7623631
"980",1402,1402,"GRAMERCY  ALE HOUSE","272","3 AVENUE",10010,"American","272, 3 AVENUE, New York, NY",-73.9842196,40.7379971
"981",1404,1404,"LE BASKET","683","BROADWAY",10012,"American","683, BROADWAY, New York, NY",-73.9948354,40.7280233
"982",1405,1405,"BUTTER RESTAURANT","70","W 45TH ST",10036,"American","70, W 45TH ST, New York, NY",-73.9822224,40.7563375
"983",1407,1407,"POTBELLY SANDWICH WORKS","46","WEST   56 STREET",10019,"Sandwiches/Salads/Mixed Buffet","46, WEST   56 STREET, New York, NY",-73.9768308,40.763102
"984",1409,1409,"PETROSSIAN BOUTIQUE","911","7 AVENUE",10019,"French","911, 7 AVENUE, New York, NY",-73.979321,40.765854
"985",1411,1411,"AU BON PAIN","60","BROAD STREET",10004,"Sandwiches/Salads/Mixed Buffet","60, BROAD STREET, New York, NY",-74.0117503,40.7051602
"986",1412,1412,"JAKE'S CAFE EMPLOYEES CAFETERIA AT JAVED CENTER","655","W 34TH ST",10001,"Other","655, W 34TH ST, New York, NY",-74.0024691,40.7575505
"987",1413,1413,"BURGER KING/CINNABON","1313","BROADWAY",10001,"American","1313, BROADWAY, New York, NY",-73.988152,40.750155
"988",1414,1414,"BLUE RUIN","538","9 AVENUE",10018,"American","538, 9 AVENUE, New York, NY",-73.9934062,40.7568579
"989",1416,1416,"BOWERY ROAD","132","4TH AVE",10003,"American","132, 4TH AVE, New York, NY",-73.9901924,40.7333427
"990",1417,1417,"COME PRIMA","903","MADISON AVE",10021,"Italian","903, MADISON AVE, New York, NY",-73.9648893,40.7720687
"991",1418,1418,"SUNRISE MART","12","EAST   41 STREET",10017,"Japanese","12, EAST   41 STREET, New York, NY",-73.9807504,40.7523363
"992",1419,1419,"BROADWAY AU LAIT","307072","BROADWAY",10027,"Vegetarian","307072, BROADWAY, New York, NY",-73.877837,40.87019
"993",1420,1420,"TACO Y BURRITO [EL ANCLA PUERTO PLATA]","142","NAGLE AVE",10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","142, NAGLE AVE, New York, NY",-73.9259145,40.8614192
"994",1421,1421,"BENTO SUSHI","173","BROADWAY",10010,"Japanese","173, BROADWAY, New York, NY",-74.0101588,40.7100042
"995",1422,1422,"MADE","44","W 29TH ST",10001,"American","44, W 29TH ST, New York, NY",-73.9896373,40.7462935
"996",1423,1423,"CAFE CORTADITO","210","EAST    3 STREET",10009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","210, EAST    3 STREET, New York, NY",-73.9828336,40.7224106
"997",1424,1424,"HARLEM TAVERN","2153","8 AVENUE",10026,"American","2153, 8 AVENUE, New York, NY",-73.955499,40.804693
"998",1425,1425,"SPICE","39","E 13TH ST",10003,"Thai","39, E 13TH ST, New York, NY",-73.9918552,40.7345363
"999",1426,1426,"RAMEN-YA","133","W 3RD ST",10012,"Japanese","133, W 3RD ST, New York, NY",-74.0007476,40.7309213
"1000",1427,1427,"WA LUNG KITCHEN","557","GRAND STREET",10002,"Chinese","557, GRAND STREET, New York, NY",-73.9801979,40.7137799
"1001",1428,1428,"BEST WESTERN HOTEL HOSPITALITY HOUSE","145","EAST   49 STREET",10017,"American","145, EAST   49 STREET, New York, NY",-73.9720294,40.7558161
"1002",1429,1429,"WICKED WILLY'S","149","BLEECKER STREET",10012,"American","149, BLEECKER STREET, New York, NY",-73.9992785,40.7283962
"1003",1430,1430,"THE ASSEMBLAGE","114","E 25TH ST",10010,"American","114, E 25TH ST, New York, NY",-73.9847017,40.7409415
"1004",1431,1431,"YUBA","105","EAST    9 STREET",10003,"Japanese","105, EAST    9 STREET, New York, NY",-73.9900505,40.7305239
"1005",1432,1432,"ROXY DINER","694","8TH AVE",10036,"American","694, 8TH AVE, New York, NY",-73.988609,40.758268
"1006",1433,1433,"AL HORNO","110","PEARL ST",10005,"Mexican","110, PEARL ST, New York, NY",-74.0088274,40.7046069
"1007",1434,1434,"JIMMY","27","GRAND ST",10013,"American","27, GRAND ST, New York, NY",-74.0047546,40.7227053
"1008",1435,1435,"HAMILTON'S BAKERY","3570","BROADWAY",10031,"American","3570, BROADWAY, New York, NY",-73.9493844,40.8273468
"1009",1437,1437,"REBAR","223","WEST   19 STREET",10011,"American","223, WEST   19 STREET, New York, NY",-73.9984521,40.7422168
"1010",1438,1438,"LINCOLN PARK BAR & GRILL","867","9 AVENUE",10019,"American","867, 9 AVENUE, New York, NY",-73.9865168,40.7675726
"1011",1439,1439,"CORADO BREAD & PASTRY","1361","LEXINGTON AVE",10128,"Caf̩/Coffee/Tea","1361, LEXINGTON AVE, New York, NY",-73.9534096,40.7822019
"1012",1440,1440,"THE GLOBE BAR & GRILL","158","EAST   23 STREET",10010,"American","158, EAST   23 STREET, New York, NY",-73.9837605,40.7388585
"1013",1442,1442,"TAP-A-KEG","2731","BROADWAY",10025,"American","2731, BROADWAY, New York, NY",-73.9684709,40.8003487
"1014",1443,1443,"DALI MARKET","461","7TH AVE",10001,"American","461, 7TH AVE, New York, NY",-73.9899499,40.751455
"1015",1444,1444,"ZAITZEFF","72","NASSAU STREET",10038,"American","72, NASSAU STREET, New York, NY",-74.008227,40.7095755
"1016",1445,1445,"CAFETAL SOCIAL CLUB/ CHACHIS","285","MOTT STREET",10012,"American","285, MOTT STREET, New York, NY",-73.9945497,40.7243276
"1017",1446,1446,"SUBWAY","201","E 116TH ST",10029,"Sandwiches/Salads/Mixed Buffet","201, E 116TH ST, New York, NY",-73.939776,40.7978564
"1018",1448,1448,"TALIA'S STEAKHOUSE","668","AMSTERDAM AVENUE",10025,"Steak","668, AMSTERDAM AVENUE, New York, NY",-73.9721629,40.7919587
"1019",1449,1449,"CAFE  BEE","239","W 72ND ST",10023,"Caf̩/Coffee/Tea","239, W 72ND ST, New York, NY",-73.9829341,40.7794159
"1020",1451,1451,"TASZO COFFEE","5","EDWARD M MORGAN PLACE",10032,"American","5, EDWARD M MORGAN PLACE, New York, NY",-73.9451682,40.8344614
"1021",1453,1453,"FABIO RESTAURANT","214","E 52ND ST",10022,"Italian","214, E 52ND ST, New York, NY",-73.9692055,40.756592
"1022",1454,1454,"PENN MARKET","401","8TH AVE",10001,"Delicatessen","401, 8TH AVE, New York, NY",-73.9956975,40.7497007
"1023",1455,1455,"CHIPOTLE MEXICAN GRILL","71","SPRING STREET",10012,"Mexican","71, SPRING STREET, New York, NY",-73.997427,40.722675
"1024",1456,1456,"TOKYO BAY JAPANESE RESTAURANT","183","DUANE STREET",10013,"Japanese","183, DUANE STREET, New York, NY",-74.0102046,40.7175486
"1025",1457,1457,"EAT ON 8TH","601","WEST 26 STREET",10001,"American","601, WEST 26 STREET, New York, NY",-74.0071517,40.7516529
"1026",1458,1458,"GINO'S PIZZA","81","CATHERINE STREET",10038,"Pizza","81, CATHERINE STREET, New York, NY",-73.9963431,40.710783
"1027",1460,1460,"MCFADDEN'S","800","2ND AVE",10017,"Irish","800, 2ND AVE, New York, NY",-73.9717539,40.7499108
"1028",1461,1461,"TROPILYZ","1917","7TH AVE",10026,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1917, 7TH AVE, New York, NY",-73.9523687,40.8029364
"1029",1463,1463,"LA CAVERNA","122124","RIVINGTON STREET",10002,"American","122124, RIVINGTON STREET, New York, NY",-73.98709,40.719874
"1030",1465,1465,"TREE","190","1 AVENUE",10009,"French","190, 1 AVENUE, New York, NY",-73.9835309,40.7296373
"1031",1467,1467,"MARGHERITA","197","GRAND ST",10013,"Italian","197, GRAND ST, New York, NY",-73.9969894,40.7190658
"1032",1468,1468,"RESTAURANT LA SAVANE","239","W 116TH ST",10026,"African","239, W 116TH ST, New York, NY",-73.9542362,40.8042241
"1033",1469,1469,"OMEN JAPANESE CUISINE","113","THOMPSON STREET",10012,"Japanese","113, THOMPSON STREET, New York, NY",-74.0019527,40.7259855
"1034",1471,1471,"OOTOYA","141","W 41ST ST",10036,"Japanese","141, W 41ST ST, New York, NY",-73.9859643,40.7549197
"1035",1473,1473,"PRET A MANGER","222","BROADWAY",10038,"American","222, BROADWAY, New York, NY",-74.0081158,40.7107446
"1036",1474,1474,"BAGEL TREE","245","E 124TH ST",10035,"Bagels/Pretzels","245, E 124TH ST, New York, NY",-73.93445,40.8024746
"1037",1475,1475,"BAR PITTI","268","6 AVENUE",10014,"Italian","268, 6 AVENUE, New York, NY",-74.0021248,40.7290315
"1038",1477,1477,"CASA LA FEMME","140","CHARLES STREET",10014,"Egyptian","140, CHARLES STREET, New York, NY",-74.0079322,40.7338895
"1039",1478,1478,"SUSHI SEN-NIN","30","EAST   33 STREET",10016,"Japanese","30, EAST   33 STREET, New York, NY",-73.982957,40.7466385
"1040",1480,1480,"ORGANIQUE","110","EAST   23 STREET",10010,"American","110, EAST   23 STREET, New York, NY",-73.9859643,40.7397117
"1041",1482,1482,"MISHIMA RESTAURANT","164","LEXINGTON AVENUE",10016,"Japanese","164, LEXINGTON AVENUE, New York, NY",-73.981637,40.744164
"1042",1483,1483,"JIMBO'S HAMBURGER PALACE","117","DYCKMAN ST",10040,"American","117, DYCKMAN ST, New York, NY",-73.9248489,40.8624016
"1043",1484,1484,"JUST SALAD","1306","1ST AVE",10021,"Salads","1306, 1ST AVE, New York, NY",-73.9564959,40.7666603
"1044",1485,1485,"V & T RESTAURANT","1024","AMSTERDAM AVENUE",10025,"Italian","1024, AMSTERDAM AVENUE, New York, NY",-73.9639209,40.8033908
"1045",1486,1486,"STARBUCKS","1117","LEXINGTON AVENUE",10075,"Caf̩/Coffee/Tea","1117, LEXINGTON AVENUE, New York, NY",-73.9593562,40.7740372
"1046",1487,1487,"ETCETERA ETCETERA","352","WEST   44 STREET",10036,"Italian","352, WEST   44 STREET, New York, NY",-73.9911523,40.7592451
"1047",1488,1488,"PERGOLA 36","36","W 28TH ST",10001,"Mediterranean","36, W 28TH ST, New York, NY",-73.9895914,40.7453991
"1048",1489,1489,"CAFE LA CONTRADA","84","E 4TH ST",10003,"Italian","84, E 4TH ST, New York, NY",-73.989775,40.7261989
"1049",1490,1490,"1ST AVE GOURMET","1274","1ST AVE",10065,"American","1274, 1ST AVE, New York, NY",-73.957324,40.765414
"1050",1491,1491,"BAYARD BO KY RESTAURANT","78-80","BAYARD ST",10013,"Chinese","78-80, BAYARD ST, New York, NY",-73.998629,40.7158191
"1051",1492,1492,"THE DUPLEX","61","CHRISTOPHER STREET",10014,"American","61, CHRISTOPHER STREET, New York, NY",-74.0024806,40.7337829
"1052",1494,1494,"CHIPOTLE MEXICAN GRILL","55","EAST    8 STREET",10003,"Tex-Mex","55, EAST    8 STREET, New York, NY",-73.9934292,40.7311439
"1053",1496,1496,"SUBWAY","852","10TH AVE",10019,"Sandwiches/Salads/Mixed Buffet","852, 10TH AVE, New York, NY",-73.9887986,40.7684598
"1054",1497,1497,"MAMASITA BAR","818","10 AVE",10019,"Mexican","818, 10 AVE, New York, NY",-73.9894995,40.7673458
"1055",1498,1498,"BRUNO'S CATERING & CAFE","282284","1 AVENUE",10009,"American","282284, 1 AVENUE, New York, NY",-73.95924,40.763368
"1056",1499,1499,"SOUTHGATE RESTAURANT/JW MARRIOT ESSEX HOUSE","160","CENTRAL PARK SOUTH",10019,"American","160, CENTRAL PARK SOUTH, New York, NY",-73.9786411,40.7660165
"1057",1501,1501,"CULTURE 307","307","W 38TH ST",10018,"Caf̩/Coffee/Tea","307, W 38TH ST, New York, NY",-73.9922208,40.7551949
"1058",1503,1503,"BARBUTO","775","WASHINGTON STREET",10014,"Italian","775, WASHINGTON STREET, New York, NY",-74.0078404,40.7377374
"1059",1505,1505,"LA RIPAILLE RESTAURANT","605","HUDSON STREET",10014,"French","605, HUDSON STREET, New York, NY",-74.0059811,40.7372616
"1060",1508,1508,"SPEEDY ROMEO","63","CLINTON ST",10002,"Pizza/Italian","63, CLINTON ST, New York, NY",-73.985142,40.719503
"1061",1510,1510,"BY CHLOE","60","W 22ND ST",10010,"Vegetarian","60, W 22ND ST, New York, NY",-73.9929773,40.7418745
"1062",1513,1513,"BLUE MOON CAFE","100","ORCHARD ST",10002,"Caf̩/Coffee/Tea","100, ORCHARD ST, New York, NY",-73.989775,40.7185915
"1063",1514,1514,"MAREA RESTAURANT","240","CENTRAL PARK SOUTH",10019,"Italian","240, CENTRAL PARK SOUTH, New York, NY",-73.9811142,40.7674524
"1064",1517,1517,"FREEMANS (FREEMANS ALLEY)","191","CHRYSTIE STREET",10002,"American","191, CHRYSTIE STREET, New York, NY",-73.992272,40.721989
"1065",1518,1518,"AJISEN RAMEN","136","WEST   28 STREET",10001,"Japanese","136, WEST   28 STREET, New York, NY",-73.9922083,40.7466196
"1066",1519,1519,"CREPE CAFE","1642","LEXINGTON AVE",10029,"American","1642, LEXINGTON AVE, New York, NY",-73.947574,40.790915
"1067",1521,1521,"DUNKIN' DONUTS, BASKIN ROBBINS","1392","LEXINGTON AVENUE",10128,"Donuts","1392, LEXINGTON AVENUE, New York, NY",-73.9531809,40.7831672
"1068",1522,1522,"BERGER'S ON THE GO","2","EAST 39 STREET",10016,"Delicatessen","2, EAST 39 STREET, New York, NY",-73.9819344,40.7512565
"1069",1524,1524,"PEARL","18","CORNELIA STREET",10014,"Seafood","18, CORNELIA STREET, New York, NY",-74.001914,40.7313345
