"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"1514",8714,"NAYA","488","MADISON AVE",10022,"Other","488, MADISON AVE, New York, NY",NA,NA
"1515",8715,"PALADAR","358","E 112TH ST",10029,"Other","358, E 112TH ST, New York, NY",-73.9376671,40.7936225
"1516",8716,"SAN PIETRO","18","EAST   54 STREET",10022,"Italian","18, EAST   54 STREET, New York, NY",-73.9744311,40.7604984
"1517",8717,NA,"432","PARK AVE",10022,"Other","432, PARK AVE, New York, NY",-73.9717539,40.7616426
"1518",8718,"BAR 515","515","3 AVENUE",10016,"American","515, 3 AVENUE, New York, NY",NA,NA
"1519",8719,"JOE COFFEE","2960","BROADWAY",10027,"CafÃ©/Coffee/Tea","2960, BROADWAY, New York, NY",-73.9631966,40.8079381
"1520",8720,"POKETOWN","302","W 39TH ST",10018,"Hawaiian","302, W 39TH ST, New York, NY",NA,NA
"1521",8721,"STARBUCKS","110","CHURCH STREET",10007,"CafÃ©/Coffee/Tea","110, CHURCH STREET, New York, NY",-74.0092858,40.7135918
"1522",8722,"COCORON","16","DELANCEY ST",10002,"Japanese","16, DELANCEY ST, New York, NY",-73.9930462,40.720301
"1523",8723,"JUNZI KITCHEN","2896","BROADWAY",10025,"Chinese","2896, BROADWAY, New York, NY",-73.9649656,40.8057705
"1524",8724,"COLOR MATRIX SALON & CAFE","297","GRAND ST",10002,"CafÃ©/Coffee/Tea","297, GRAND ST, New York, NY",-73.9920132,40.7174125
"1525",8725,"BURGER KING","327","W 42ND ST",10036,"Hamburgers","327, W 42ND ST, New York, NY",-73.990914,40.7580219
"1526",8726,"BAR ITALIA","768","MADISON AVENUE",10065,"Italian","768, MADISON AVENUE, New York, NY",-73.9685168,40.7679158
"1527",8727,"LE CAFE COFFEE","7","EAST 14TH STREET",10003,"American","7, EAST 14TH STREET, New York, NY",-73.9925067,40.735795
"1528",8728,"THIS  PIE IS NUTS","9","HENSHAW ST",10034,"American","9, HENSHAW ST, New York, NY",NA,NA
"1529",8729,"DIG INN","856","8TH AVE",10019,"American","856, 8TH AVE, New York, NY",-73.9851953,40.763098
"1530",8730,"DURAN SANDWICHES","68","E 131ST ST",10037,"Sandwiches/Salads/Mixed Buffet","68, E 131ST ST, New York, NY",-73.9369465,40.808992
"1531",8731,"ESTELA","47","E HOUSTON STREET",10012,"American","47, E HOUSTON STREET, New York, NY",-73.9947464,40.7246698
"1532",8732,"NESPRESSO","935","MADISON AVE",10021,"CafÃ©/Coffee/Tea","935, MADISON AVE, New York, NY",NA,NA
"1533",8733,"LIL CHARLEY","681","8TH AVE",10036,"Other","681, 8TH AVE, New York, NY",-73.9895087,40.7581859
"1534",8734,"MULBERRY AND VINE","49","W 27TH ST",10001,"Vegetarian","49, W 27TH ST, New York, NY",-73.9902255,40.7453144
"1535",8735,"AIRE ANCIENT BATHS","88","FRANKLIN ST",10013,"Juice, Smoothies, Fruit Salads","88, FRANKLIN ST, New York, NY",-74.0047875,40.7182486
"1536",8736,"JASMINE","216","E 49TH ST",10017,"Chinese","216, E 49TH ST, New York, NY",-73.9706404,40.7547216
"1537",8737,"City Island in the City","301","W 151ST ST",10039,"Other","301, W 151ST ST, New York, NY",-73.9394236,40.8267631
"1538",8738,"BURRITO MARIACHI","146","W 72ND ST",10023,"Mexican","146, W 72ND ST, New York, NY",-73.980581,40.7778955
"1539",8739,"LAZY POINT","310","SPRING STREET",10013,"American","310, SPRING STREET, New York, NY",-74.0085978,40.7257399
"1540",8740,"DELIMARIE","106","DUANE STREET",10007,"American","106, DUANE STREET, New York, NY",-74.0063943,40.7153866
"1541",8741,"HIDE CHAN RAMEN","314","W 53RD ST",10019,"Other","314, W 53RD ST, New York, NY",-73.9855722,40.7643481
"1542",8742,"TAPAS BITES","2337","1ST AVE",10035,"Tapas","2337, 1ST AVE, New York, NY",-73.9338581,40.7985181
"1543",8743,"LENITA","7","HANOVER SQ",10004,"Mexican","7, HANOVER SQ, New York, NY",-74.009493,40.7041411
"1544",8744,"LINKS CLUB","36","EAST   62 STREET",10065,"American","36, EAST   62 STREET, New York, NY",-73.9695729,40.7650178
"1545",8745,"PRET A MANGER","303","PARK AVENUE SOUTH",10010,"Sandwiches/Salads/Mixed Buffet","303, PARK AVENUE SOUTH, New York, NY",-73.9858831,40.7403217
"1546",8746,"Veritable","1201","2ND AVE",10065,"American","1201, 2ND AVE, New York, NY",-73.9626462,40.7633347
"1547",8747,"WENDY'S","714","3RD AVE",10017,"American","714, 3RD AVE, New York, NY",-73.9734726,40.752632
"1548",8748,"FIVE IRON GOLF","138","5TH AVE",10011,"American","138, 5TH AVE, New York, NY",-73.9918869,40.7390851
"1549",8749,"TAJ CAFE","310","EAST    6 STREET",10003,"Indian","310, EAST    6 STREET, New York, NY",-73.9879844,40.7269487
"1550",8750,"LE PAIN QUOTIDIEN","2098","BROADWAY",10023,"CafÃ©/Coffee/Tea","2098, BROADWAY, New York, NY",-73.981486,40.779217
"1551",8751,"COMPLETE BODY & SPA","301","EAST   57 STREET",10022,"American","301, EAST   57 STREET, New York, NY",-73.9646707,40.7593798
"1552",8752,"DO COOKIE DOUGH CONFECTIONS","550","LAGUARDIA PL",10012,"Ice Cream, Gelato, Yogurt, Ices","550, LAGUARDIA PL, New York, NY",-73.9983488,40.7291236
"1553",8753,"SASHIMI EXPRESS II","223","E 74TH ST",10021,"Japanese","223, E 74TH ST, New York, NY",NA,NA
"1554",8754,"MUMBAI MASALA","1768","AMSTERDAM AVE",10031,"Indian","1768, AMSTERDAM AVE, New York, NY",-73.9466937,40.8269453
"1555",8755,"THE HIDEOUT","42","RIVINGTON ST",10002,"CafÃ©/Coffee/Tea","42, RIVINGTON ST, New York, NY",-73.9909687,40.7210779
"1556",8756,"SBARRO","4007","BROADWAY",10032,"Pizza","4007, BROADWAY, New York, NY",-73.939836,40.8414311
"1557",8757,"PRET A MANGER","NKA","PENN STATION",10001,"Soups & Sandwiches","NKA, PENN STATION, New York, NY",-73.993519,40.750568
"1558",8758,"PINK MOOSE","1070","1ST AVE",10022,"American","1070, 1ST AVE, New York, NY",-73.9620217,40.7590592
"1559",8759,"OFF THE BRIDGE NYC","105","CANAL ST",10002,"CafÃ©/Coffee/Tea","105, CANAL ST, New York, NY",-73.9940649,40.7156747
"1560",8760,"CONVENE 780","780","3RD AVE",10017,"Sandwiches","780, 3RD AVE, New York, NY",-73.9718457,40.7550182
"1561",8761,"POKEVILLAGE","250","E 14TH ST",10003,"Asian","250, E 14TH ST, New York, NY",-73.9853333,40.7323398
"1562",8762,"STARBUCKS","45","WEST    4 STREET",10012,"CafÃ©/Coffee/Tea","45, WEST    4 STREET, New York, NY",-73.9962425,40.7295875
"1563",8763,"PYRAMID COFFEE COMPANY","535","EAST   70 STREET",10021,"CafÃ©/Coffee/Tea","535, EAST   70 STREET, New York, NY",-73.9523764,40.7649072
"1564",8764,"TUBBY HOOK TAVERN","4946","BROADWAY",10034,"American","4946, BROADWAY, New York, NY",-73.9206715,40.8677164
"1565",8765,"BANTAM BAGELS","283","BLEECKER ST",10014,"Bagels/Pretzels","283, BLEECKER ST, New York, NY",-74.0031348,40.7319933
"1566",8766,"PHILLIP MORRIS INTERNATIONAL","120","PARK AVENUE",10017,"American","120, PARK AVENUE, New York, NY",-73.9783375,40.7517405
"1567",8767,"THE SOSTA","52","KENMARE ST",10012,"Italian","52, KENMARE ST, New York, NY",-73.9954979,40.7206464
"1568",8768,"I TRE MERLI","10","LITTLE WEST 12TH ST",10014,"Other","10, LITTLE WEST 12TH ST, New York, NY",-74.0068992,40.7396696
"1569",8769,"LA CASA SALUDABLE","352","E 116TH ST",10029,"Juice, Smoothies, Fruit Salads","352, E 116TH ST, New York, NY",-73.9360625,40.7960365
"1570",8770,"MEXICUE","225","5TH AVE",10010,"Mexican","225, 5TH AVE, New York, NY",-73.9875483,40.7437389
"1571",8771,"STARBUCKS","1491","LEXINGTON AVENUE",10029,"CafÃ©/Coffee/Tea","1491, LEXINGTON AVENUE, New York, NY",-73.9506085,40.7860461
"1572",8772,"PIZZA STOP","2166","FREDERICK DOUGLASS BLVD",10026,"Pizza","2166, FREDERICK DOUGLASS BLVD, New York, NY",-73.9547643,40.8048198
"1573",8773,"KESTE WALL STREET","77","FULTON ST",10038,"Pizza/Italian","77, FULTON ST, New York, NY",-74.004535,40.7090783
"1574",8774,"FIORO","191","PEARL ST",10038,"Italian","191, PEARL ST, New York, NY",-74.0071731,40.7066721
"1575",8775,"BURGER KING","474","7TH AVE",10018,"American","474, 7TH AVE, New York, NY",NA,NA
"1576",8776,"Loring Place","21","W 8TH ST",10011,"American","21, W 8TH ST, New York, NY",-73.9975798,40.7329432
"1577",8777,"GREGORYS COFFEE","551","FASHION AVE",10018,"CafÃ©/Coffee/Tea","551, FASHION AVE, New York, NY",-73.9879328,40.7542133
"1578",8778,"ROCK PIZZA SCISSORS","NKA","BROADWAY/ BET 42 & 43",10036,"Pizza","NKA, BROADWAY/ BET 42 & 43, New York, NY",NA,NA
"1579",8779,"LET'S MEAT","307","5TH AVE",10016,"Other","307, 5TH AVE, New York, NY",NA,NA
"1580",8780,"UNITED FEDERATION OF TEACHERS","52","BROADWAY",10004,"American","52, BROADWAY, New York, NY",-74.0122933,40.7065079
"1581",8781,"S. WAN CAFE","85","ELDRIDGE STREET",10002,"Chinese","85, ELDRIDGE STREET, New York, NY",-73.9925756,40.7172509
"1582",8782,"HARMONY Istanbul GRILL","252","W 31ST ST",10001,"Mediterranean","252, W 31ST ST, New York, NY",-73.9942743,40.7498849
"1583",8783,"FRANKIE'S KITCHEN","41","COOPER SQUARE",10003,"American","41, COOPER SQUARE, New York, NY",-73.9902112,40.7285196
"1584",8784,"251 GINZA SUSHI HUANG","251","E 35TH ST",10016,"Other","251, E 35TH ST, New York, NY",NA,NA
"1585",8785,"JOE AND PAT'S","168","1ST AVE",10009,"Other","168, 1ST AVE, New York, NY",-73.984036,40.7288982
"1586",8786,"THE DRUG STORE","232","ELIZABETH ST",10012,"Juice, Smoothies, Fruit Salads","232, ELIZABETH ST, New York, NY",-73.9938152,40.723065
"1587",8787,"'CESCA","166","W 75TH ST",10023,"Italian","166, W 75TH ST, New York, NY",-73.9799545,40.7802715
"1588",8788,"Burger Heights","177","WADSWORTH AVE",10033,"American","177, WADSWORTH AVE, New York, NY",-73.9344436,40.8502372
"1589",8789,"GARDENIA","4979","BROADWAY",10034,"Salads","4979, BROADWAY, New York, NY",-73.9194333,40.868377
"1590",8790,"DUNKIN' DONUTS","471","LEXINGTON AVE",10017,"Donuts","471, LEXINGTON AVE, New York, NY",-73.9740489,40.7536196
"1591",8791,"JAJAJA PLANTAS MEXICANA","162","E BROADWAY",10002,"Vegetarian","162, E BROADWAY, New York, NY",-73.9904247,40.7141531
"1592",8792,"KABISERA KAPE","151","ALLEN ST",10002,"CafÃ©/Coffee/Tea","151, ALLEN ST, New York, NY",-73.9899357,40.7209121
"1593",8793,"TAKOYAKI BAR","366","W 52ND ST",10019,"Japanese","366, W 52ND ST, New York, NY",-73.9876172,40.7643775
"1594",8794,"SOUEN RESTAURANT","210","6 AVENUE",10014,"Japanese","210, 6 AVENUE, New York, NY",-74.0030659,40.7271763
"1595",8795,"AFRICA KINE","2267","ADAM CLAYTON POWELL JR BLVD",10030,"African","2267, ADAM CLAYTON POWELL JR BLVD, New York, NY",NA,NA
"1596",8796,"THE WU ROOM","93","BOWERY",10002,"American","93, BOWERY, New York, NY",NA,NA
"1597",8797,"SUSHI ISHIKAWA","419","E 74TH ST",10021,"Japanese","419, E 74TH ST, New York, NY",-73.9540719,40.7688743
"1598",8798,NA,"406","E 64TH ST",10065,"Other","406, E 64TH ST, New York, NY",-73.9592555,40.7623539
"1599",8799,"GABBY O'HARAS","123","WEST   39 STREET",10018,"Irish","123, WEST   39 STREET, New York, NY",-73.9863984,40.7535778
"1600",8800,NA,"95","CHRYSTIE ST",10002,"Other","95, CHRYSTIE ST, New York, NY",-73.9942858,40.7177735
"1601",8801,"FILICORI","42","E 46TH ST",10017,"CafÃ©/Coffee/Tea","42, E 46TH ST, New York, NY",-73.9770342,40.7549976
"1602",8802,NA,"130","W 72ND ST",10023,"Other","130, W 72ND ST, New York, NY",-73.9800415,40.7777321
"1603",8803,"TAPA","102","LEXINGTON AVE",10016,"Other","102, LEXINGTON AVE, New York, NY",NA,NA
"1604",8804,NA,"41","W 46TH ST",10036,"Other","41, W 46TH ST, New York, NY",-73.980558,40.7569213
"1605",8805,"FDR 99Â¢ SLICE PIZZA","150","EAST 2ND  STREET",10009,"Pizza","150, EAST 2ND  STREET, New York, NY",-73.9854358,40.7229984
"1606",8806,"WINE ESCAPE","405","WEST   44 STREET",10036,"American","405, WEST   44 STREET, New York, NY",-73.9920706,40.7601086
"1607",8807,"BOCADILLO","40","GOLD ST",10038,"Spanish","40, GOLD ST, New York, NY",NA,NA
"1608",8808,"DUNKIN' DONUTS","4030","BROADWAY",10032,"Donuts","4030, BROADWAY, New York, NY",-73.9388951,40.8419403
"1609",8809,"Aqua Smoothie Cafe","1741","AMSTERDAM AVE",10031,"Other","1741, AMSTERDAM AVE, New York, NY",-73.9467052,40.8259737
"1610",8810,"SODEXO OPERATIONS LLC","135","W 18TH ST",10011,"Other","135, W 18TH ST, New York, NY",-73.996357,40.740637
"1611",8811,"M & W BAKERY","85A","BAYARD STREET",10013,"CafÃ©/Coffee/Tea","85A, BAYARD STREET, New York, NY",-73.99899,40.7157185
"1612",8812,"LE CAFE COFFEE","661","LEXINGTON AVE",10022,"CafÃ©/Coffee/Tea","661, LEXINGTON AVE, New York, NY",-73.9697968,40.7597355
"1613",8813,"STAX NYC","1485","2ND AVE",10075,"Other","1485, 2ND AVE, New York, NY",-73.9561189,40.7723648
"1614",8814,"HOLIDAY INN EXPRESS NYC TIMES SQUARE","343","WEST   39 STREET",10018,"American","343, WEST   39 STREET, New York, NY",-73.993097,40.756388
"1615",8815,"ANTIKA PIZZERIA","3924","BROADWAY",10032,"Pizza/Italian","3924, BROADWAY, New York, NY",-73.9410108,40.8386125
"1616",8816,"THE EGGETTES HOUSE/KUNG FU TEA","315","GREENWICH ST",10013,"CafÃ©/Coffee/Tea","315, GREENWICH ST, New York, NY",-74.0105259,40.7169376
"1617",8817,"KING WOK","222","VARICK ST",10014,"Chinese","222, VARICK ST, New York, NY",-74.005008,40.7290552
"1618",8818,"MELT SHOP","111","FULTON ST",10038,"Sandwiches/Salads/Mixed Buffet","111, FULTON ST, New York, NY",-74.0065609,40.7099264
"1619",8819,"FLIK INTERNATIONAL","9","W 57TH ST",10019,"American","9, W 57TH ST, New York, NY",-73.974794,40.763861
"1620",8820,"GRANDPA'S BRICK OVEN PIZZA","4973","BROADWAY",10034,"Pizza","4973, BROADWAY, New York, NY",-73.9194949,40.8684152
"1621",8821,"DOS TOROS","295","PARK AVE S",10010,"Tex-Mex","295, PARK AVE S, New York, NY",-73.9863546,40.7397864
"1622",8822,"JOE COFFEE","131","WEST   21 STREET",10011,"CafÃ©/Coffee/Tea","131, WEST   21 STREET, New York, NY",-73.9950777,40.7424138
"1623",8823,"SOPHIE'S CUBAN CUISINE","947","8TH AVE",10019,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","947, 8TH AVE, New York, NY",-73.9837221,40.7660588
"1624",8824,"DOMINO'S","965","AMSTERDAM AVE",10025,"Pizza","965, AMSTERDAM AVE, New York, NY",-73.9647516,40.8012468
"1625",8825,"THE HOUSE OF BREWS","363","WEST   46 STREET",10036,"American","363, WEST   46 STREET, New York, NY",-73.990062,40.7608752
"1626",8826,"STORICO/PARLIAMENT CAFE","170","CENTRAL PARK W",10024,"Italian","170, CENTRAL PARK W, New York, NY",NA,NA
"1627",8827,"VOYAGER ESPRESSO","110","WILLIAM ST",10038,"CafÃ©/Coffee/Tea","110, WILLIAM ST, New York, NY",-74.0066999,40.7088535
"1628",8828,"CORK & KALE (EVEN HOTEL NEW YORK-MIDTOWN EAST)","219","E 44TH ST",10017,"American","219, E 44TH ST, New York, NY",-73.972356,40.751837
"1629",8829,"STARBUCKS COFFEE","2","WORLD TRADE CENTER",10007,"CafÃ©/Coffee/Tea","2, WORLD TRADE CENTER, New York, NY",NA,NA
"1630",8830,"DILL AND PARSLEY","425","MADISON AVE",10017,"Mediterranean","425, MADISON AVE, New York, NY",-73.9759551,40.7569334
"1631",8831,"876 MARKET DELI","876","6TH AVE",10001,"Delicatessen","876, 6TH AVE, New York, NY",-73.988838,40.7478818
"1632",8832,"ITALIAN FOOD CENTER","161","MULBERRY STREET",10013,"Italian","161, MULBERRY STREET, New York, NY",-73.9972695,40.7196512
"1633",8833,"UPRIGHT","547","HUDSON STREET",10014,"American","547, HUDSON STREET, New York, NY",-74.0063598,40.7349312
"1634",8834,"MAX  CAFFE","1262","AMSTERDAM AVENUE",10027,"American","1262, AMSTERDAM AVENUE, New York, NY",-73.9584339,40.8108889
"1635",8835,NA,"302","W 4TH ST",10014,"Other","302, W 4TH ST, New York, NY",-74.0039066,40.7370403
"1636",8836,"SHAKING CRAB","2869","BROADWAY",10025,"Seafood","2869, BROADWAY, New York, NY",-73.9663931,40.80523
"1637",8837,"WORKSHOP","1415","2ND AVE",10021,"American","1415, 2ND AVE, New York, NY",-73.957772,40.7700151
"1638",8838,"CICCIO CAFE","192","6TH AVE",10013,"Italian","192, 6TH AVE, New York, NY",-74.0034209,40.7263616
"1639",8839,"COLUMBIA DINING URIS CAFE","3022","BROADWAY",10027,"CafÃ©/Coffee/Tea","3022, BROADWAY, New York, NY",-73.9613646,40.8089292
"1640",8840,"BURGER HEIGHTS","79","AUDUBON AVE",10032,"American","79, AUDUBON AVE, New York, NY",-73.9376693,40.8412255
"1641",8841,"STARBUCKS COFFEE #49550","1530","BROADWAY",10036,"CafÃ©/Coffee/Tea","1530, BROADWAY, New York, NY",-73.9854516,40.7573853
"1642",8842,"TAIYAKI NYC","119","BAXTER ST",10013,"Ice Cream, Gelato, Yogurt, Ices","119, BAXTER ST, New York, NY",-73.9988653,40.7179112
"1643",8843,"THE REALREAL","80","WOOSTER ST",10012,"Other","80, WOOSTER ST, New York, NY",-74.0013214,40.7236853
"1644",8844,NA,"104","DYCKMAN ST",10040,"Other","104, DYCKMAN ST, New York, NY",-73.9251935,40.861827
"1645",8845,"TENNY & BETSY","197","E 76TH ST",10021,"CafÃ©/Coffee/Tea","197, E 76TH ST, New York, NY",-73.9590108,40.7725865
"1646",8846,"FIFTY","50","COMMERCE ST",10014,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","50, COMMERCE ST, New York, NY",-74.0057057,40.7313538
"1647",8847,"OPEN DOOR GASTROPUB","110","JOHN STREET",10038,"American","110, JOHN STREET, New York, NY",-74.0062565,40.7076807
"1648",8848,"EMPIRE RESTAURANT","2419","7TH AVE",10030,"Chinese","2419, 7TH AVE, New York, NY",-73.9404495,40.8192275
"1649",8849,"DALLAS BBQ","1265","3 AVENUE",10021,"Barbecue","1265, 3 AVENUE, New York, NY",-73.9598896,40.7700887
"1650",8850,"NAP CAFE","480","7TH AVE",10018,"Other","480, 7TH AVE, New York, NY",-73.9900046,40.7522897
"1651",8851,"TAVO","615","HUDSON ST",10014,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","615, HUDSON ST, New York, NY",-74.0058893,40.7378277
"1652",8852,"WOK TO WALK","319","6TH AVE",10014,"Asian","319, 6TH AVE, New York, NY",-74.0017002,40.7310853
"1653",8853,"NEW TERRITORIES","190","ORCHARD ST",10002,"Ice Cream, Gelato, Yogurt, Ices","190, ORCHARD ST, New York, NY",-73.9879844,40.7220833
"1654",8854,"SALTWATER COFFEE","345","E 12TH ST",10003,"CafÃ©/Coffee/Tea","345, E 12TH ST, New York, NY",NA,NA
"1655",8855,"CHINA VILLAGE RESTAURANT","94","BAXTER STREET",10013,"Chinese","94, BAXTER STREET, New York, NY",-73.9998923,40.7170858
"1656",8856,"L'OREAL CAFE (EMPLOYEE DINING)","501","W 30TH ST",10001,"American","501, W 30TH ST, New York, NY",-74.0010951,40.7525366
"1657",8857,"SUBWAY","317","1ST AVE",10003,"Sandwiches","317, 1ST AVE, New York, NY",-73.980822,40.7341561
"1658",8858,"DOYLERS","326","W 37TH ST",10018,"Irish","326, W 37TH ST, New York, NY",-73.9935479,40.7544586
"1659",8859,"FACTORY TAMAL","34","LUDLOW ST",10002,"Mexican","34, LUDLOW ST, New York, NY",-73.9903625,40.7159773
"1660",8860,"TAJIN RESTAURANT","85","GREENWICH STREET",10006,"Mexican","85, GREENWICH STREET, New York, NY",-74.0134539,40.7076612
"1661",8861,"DIVE 75","101","WEST   75 STREET",10023,"American","101, WEST   75 STREET, New York, NY",-73.9775621,40.7795789
"1662",8862,"WING GONG RESTAURANT","2109","1ST AVE",10029,"Chinese","2109, 1ST AVE, New York, NY",-73.9391738,40.7912833
"1663",8863,"PRONTO PIZZA","141","FULTON ST",10038,"Pizza/Italian","141, FULTON ST, New York, NY",-74.0079008,40.7105419
"1664",8864,"ARLINGTON CLUB","1032","LEXINGTON AVE",10021,"Other","1032, LEXINGTON AVE, New York, NY",-73.9616751,40.7715732
"1665",8865,"CARL'S JR","425","7TH AVE",10001,"Other","425, 7TH AVE, New York, NY",-73.9907047,40.7504109
"1666",8866,"LA CASA DEL POLLO","4231","BROADWAY",10033,"Spanish","4231, BROADWAY, New York, NY",-73.9369704,40.8493659
"1667",8867,"LITTLE TONG NOODLE SHOP","177","1ST AVE",10003,"Other","177, 1ST AVE, New York, NY",-73.984328,40.729379
"1668",8868,"GREGORYS COFFEE","1273","1ST AVE",10065,"CafÃ©/Coffee/Tea","1273, 1ST AVE, New York, NY",-73.9578179,40.7656619
"1669",8869,"GRAY'S PAPAYA","612","8TH AVE",10018,"Hotdogs","612, 8TH AVE, New York, NY",NA,NA
"1670",8870,"L'ARTE DEL GELATO","NKA","HIGHLINE PARK--BET 15-16 ST BY W/S HWY",10011,"Ice Cream, Gelato, Yogurt, Ices","NKA, HIGHLINE PARK--BET 15-16 ST BY W/S HWY, New York, NY",NA,NA
"1671",8871,"PARAMOUNT","820","BROADWAY",10003,"Other","820, BROADWAY, New York, NY",-73.9909486,40.7329154
"1672",8872,"ITALIENNE","19","W 24TH ST",10010,"Italian","19, W 24TH ST, New York, NY",NA,NA
"1673",8873,"ISLE OF CAPRI RESTURANT","1028","3 AVENUE",10065,"Italian","1028, 3 AVENUE, New York, NY",-73.9659914,40.762811
"1674",8874,"ATAMI","1167","2ND AVE",10065,"Japanese","1167, 2ND AVE, New York, NY",-73.9635118,40.7622657
"1675",8875,"FORDHAM U - ARGO TEA","140","W 62ND ST",10023,"Other","140, W 62ND ST, New York, NY",NA,NA
"1676",8876,"CUP & SAUCER","89","CANAL STREET",10002,"American","89, CANAL STREET, New York, NY",NA,NA
"1677",8877,"PUBLIQUE ESPRESSO","420","W 118TH ST",10027,"American","420, W 118TH ST, New York, NY",NA,NA
"1678",8878,"CHADBOURNE & PARKE EMPLOYEE CAFETERIA","1301","6TH AVE",10019,"American","1301, 6TH AVE, New York, NY",-73.9800343,40.7617876
"1679",8879,"LA SIRENA","88","9TH AVE",10011,"Italian","88, 9TH AVE, New York, NY",-74.00382,40.7424579
"1680",8880,"Nomura Cafe ( 5th floor Nomura Cafe)","309","WEST 49TH STREET",10019,"American","309, WEST 49TH STREET, New York, NY",-73.9870679,40.7621335
"1681",8881,"ANTIQUE CAFE BAKERY","909","3RD AVE",10022,"American","909, 3RD AVE, New York, NY",-73.9679887,40.7583293
"1682",8882,"YUQI'S CUISINE THAI RESTAURANT","813","9TH AVE",10019,"Thai","813, 9TH AVE, New York, NY",-73.9874565,40.7659561
"1683",8883,"HABANERO BLUES","29","W 36TH ST",10018,"Tex-Mex","29, W 36TH ST, New York, NY",-73.985069,40.7505665
"1684",8884,"NEAPOLITAN EXPRESS","1691","BROADWAY",10019,"Other","1691, BROADWAY, New York, NY",-73.9830072,40.7636065
"1685",8885,"ICHIMURA","69","LEONARD ST",10013,"Japanese","69, LEONARD ST, New York, NY",-74.0053728,40.7176847
"1686",8886,"SCOOZI","142","W 83RD ST",10024,"Sandwiches","142, W 83RD ST, New York, NY",NA,NA
"1687",8887,"GOMI-WINE-FOOD-FRIENDS","186","AVENUE A",10009,"Tapas","186, AVENUE A, New York, NY",-73.9812812,40.728816
"1688",8888,"STARBUCKS","296","3 AVENUE",10010,"CafÃ©/Coffee/Tea","296, 3 AVENUE, New York, NY",-73.9835312,40.7387868
"1689",8889,"STARBUCKS","405","BROADWAY",10013,"CafÃ©/Coffee/Tea","405, BROADWAY, New York, NY",-74.0026757,40.718992
"1690",8890,"PANDA  EXPRESS # 2792","2852","BROADWAY",10025,"Other","2852, BROADWAY, New York, NY",-73.9659454,40.8045012
"1691",8891,"FIFTEEN CENTRAL PARK WEST RESTAURANT","15","CENTRAL PARK W",10023,"Other","15, CENTRAL PARK W, New York, NY",-73.9811205,40.7696869
"1692",8892,"NEW YORK YACHT CLUB","37","WEST   44 STREET",10036,"American","37, WEST   44 STREET, New York, NY",NA,NA
"1693",8893,"JUICE GENERATION","1486","3 AVENUE",10028,"American","1486, 3 AVENUE, New York, NY",-73.9552176,40.7774138
"1694",8894,"CHOBANI CAFE","255","GREENWICH ST",10007,"Sandwiches/Salads/Mixed Buffet","255, GREENWICH ST, New York, NY",-74.0111456,40.7145649
"1695",8895,"CAFE 37","47","W 37TH ST",10018,"CafÃ©/Coffee/Tea","47, W 37TH ST, New York, NY",-73.985356,40.7515045
"1696",8896,"THE EAGLE CAFE","1230","6 AVENUE",10020,"American","1230, 6 AVENUE, New York, NY",NA,NA
"1697",8897,"RELISH CONCESSIONS (LASKER RINK)","0","INSIDE CENTRAL PARK/LASKER RINK",10065,"American","0, INSIDE CENTRAL PARK/LASKER RINK, New York, NY",-73.9550149,40.7961086
"1698",8898,"STARBUCKS","515","MADISON AVE",10022,"CafÃ©/Coffee/Tea","515, MADISON AVE, New York, NY",-73.9737512,40.7597847
"1699",8899,"DUE WEST","189","W 10TH ST",10014,"American","189, W 10TH ST, New York, NY",-74.0032931,40.7343448
"1700",8900,"OGILVY & MATHER","638","11TH AVE",10036,"American","638, 11TH AVE, New York, NY",-73.9959255,40.7636993
"1701",8901,"SUPERMOON BAKEHOUSE","120","RIVINGTON ST",10002,"Bakery","120, RIVINGTON ST, New York, NY",-73.9871925,40.7198953
"1702",8902,"Malt and Mold","362","2ND AVE",10010,"Not Listed/Not Applicable","362, 2ND AVE, New York, NY",-73.9815284,40.7366753
"1703",8903,"BLUE BOTTLE COFFEE","10","E 53RD ST",10022,"Other","10, E 53RD ST, New York, NY",-73.9753728,40.7597498
"1704",8904,"HAMPTON INN MANHATTAN GRAND CENTRAL","231","E 43RD ST",10017,"Continental","231, E 43RD ST, New York, NY",-73.972213,40.7509023
"1705",8905,"RUBIN MUSEUM-GABRIEL VEGA","150","W 17TH ST",10011,"American","150, W 17TH ST, New York, NY",-73.9977906,40.7400462
"1706",8906,"SHAKE SHACK","2957","BROADWAY",10025,"Sandwiches","2957, BROADWAY, New York, NY",-73.9643219,40.8079732
"1707",8907,"ALEEF CAFE","333","W 39TH ST",10018,"CafÃ©/Coffee/Tea","333, W 39TH ST, New York, NY",-73.9925985,40.7561892
"1708",8908,"SIMIT AND SMITH","124","W 72ND ST",10023,"Bagels/Pretzels","124, W 72ND ST, New York, NY",-73.9799038,40.7775968
"1709",8909,"STARBUCKS COFFEE #26188","1000","S 8 ave",10021,"CafÃ©/Coffee/Tea","1000, S 8 ave, New York, NY",-73.9833642,40.7686743
"1710",8910,"HOLD FAST","364","W 46TH ST",10036,"Other","364, W 46TH ST, New York, NY",-73.9902686,40.7605765
