"","Date","Desc","Type","Latitude","Longitude","Zipcode"
"3397","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.77475646,-73.946446882,10162
"3398","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.838833453,-73.943605311,10032
"3399","06/19/2017",NA,"FELONY",40.739648336,-73.98109239,10010
"3400","06/19/2017",NA,"MISDEMEANOR",40.760220075,-73.980202172,10112
"3401","06/19/2017",NA,"MISDEMEANOR",40.79483579,-73.938636915,10029
"3402","06/19/2017",NA,"FELONY",40.763364457,-73.956307415,10065
"3403","06/19/2017","HARRASSMENT 2","VIOLATION",40.807975005,-73.939022156,10037
"3404","06/18/2017",NA,"FELONY",40.778504816,-73.957301257,10028
"3405","06/18/2017","GRAND LARCENY","FELONY",40.756169767,-73.971562247,10152
"3406","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.811751909,-73.9508605,10027
"3407","06/18/2017","GRAND LARCENY","FELONY",40.734881973,-73.991990931,10003
"3408","06/18/2017","HARRASSMENT 2","VIOLATION",40.789310287,-73.973837651,10024
"3409","06/18/2017",NA,"MISDEMEANOR",40.781824561,-73.947318642,10128
"3410","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.810979844,-73.949022325,10027
"3411","06/17/2017","GRAND LARCENY","FELONY",40.720891684,-73.988817939,10002
"3412","06/17/2017","GRAND LARCENY","FELONY",40.789803926,-73.972078745,10024
"3413","06/17/2017","PETIT LARCENY","MISDEMEANOR",40.765024079,-73.98483595,10019
"3414","06/17/2017","GRAND LARCENY","FELONY",40.74635765,-73.990293341,10095
"3415","06/17/2017","GRAND LARCENY","FELONY",40.758232371,-73.977430585,10111
"3416","06/17/2017",NA,"FELONY",40.763808604,-73.988724098,10019
"3417","06/17/2017","GRAND LARCENY","FELONY",40.719483607,-73.988663053,10002
"3418","06/17/2017","GRAND LARCENY","FELONY",40.757240531,-73.989793637,10036
"3419","06/16/2017",NA,"MISDEMEANOR",40.771993179,-73.986469853,10069
"3420","06/16/2017","PETIT LARCENY","MISDEMEANOR",40.730342191,-73.992626502,10003
"3421","06/16/2017","HARRASSMENT 2","VIOLATION",40.82754677,-73.937461313,10039
"3422","06/16/2017","GRAND LARCENY","FELONY",40.765681734,-73.966655793,10155
"3423","06/16/2017","GRAND LARCENY","FELONY",40.765684109,-73.976236757,10105
"3424","06/16/2017","GRAND LARCENY","FELONY",40.788681845,-73.974292917,10024
"3425","06/16/2017","PETIT LARCENY","MISDEMEANOR",40.803902149,-73.958206047,10026
"3426","06/16/2017",NA,"MISDEMEANOR",40.821236836,-73.943092722,10030
"3427","06/16/2017","HARRASSMENT 2","VIOLATION",40.762977758,-73.976071669,10103
"3428","06/16/2017","HARRASSMENT 2","VIOLATION",40.701488814,-74.012544968,10041
"3429","06/15/2017",NA,"FELONY",40.753173041,-73.992753912,10018
"3430","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.809874177,-73.938688074,10037
"3431","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.736727768,-73.980194718,10010
"3432","06/15/2017","HARRASSMENT 2","VIOLATION",40.756644557,-73.986285275,10110
"3433","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.760112244,-73.97606187,10103
"3434","06/15/2017","HARRASSMENT 2","VIOLATION",40.748128416,-74.001228528,10199
"3435","06/15/2017","GRAND LARCENY","FELONY",40.798803312,-73.969763415,10025
"3436","06/14/2017","GRAND LARCENY","FELONY",40.74697518,-73.989842126,10098
"3437","06/14/2017",NA,"MISDEMEANOR",40.852646864,-73.932113216,10033
"3438","06/14/2017","HARRASSMENT 2","VIOLATION",40.716106265,-73.979392803,10002
"3439","06/13/2017","PETIT LARCENY","MISDEMEANOR",40.845790732,-73.942475348,10032
"3440","06/13/2017","GRAND LARCENY","FELONY",40.711699719,-74.008348243,10279
"3441","06/13/2017","HARRASSMENT 2","VIOLATION",40.716390408,-73.990254415,10002
"3442","06/13/2017","PETIT LARCENY","MISDEMEANOR",40.723996754,-73.975815082,10009
"3443","06/13/2017",NA,"MISDEMEANOR",40.721077896,-73.98502272,10002
"3444","06/11/2017","ROBBERY","FELONY",40.823611342,-73.949695534,10031
"3445","06/10/2017","GRAND LARCENY","FELONY",40.819823251,-73.955446596,10027
"3446","06/10/2017","HARRASSMENT 2","VIOLATION",40.826901726,-73.942675957,10031
"3447","06/10/2017",NA,"MISDEMEANOR",40.721111727,-74.004283662,10013
"3448","06/10/2017",NA,"MISDEMEANOR",40.721111727,-74.004283662,10013
"3449","06/09/2017","PETIT LARCENY","MISDEMEANOR",40.766879975,-73.962702161,10021
"3450","06/09/2017","PETIT LARCENY","MISDEMEANOR",40.788957582,-73.940559919,10029
"3451","06/09/2017","PETIT LARCENY","MISDEMEANOR",40.702378244,-74.011336931,10041
"3452","06/09/2017","ROBBERY","FELONY",40.727757148,-73.976181729,10009
"3453","06/09/2017","PETIT LARCENY","MISDEMEANOR",40.759926328,-73.96778129,10155
"3454","06/08/2017","PETIT LARCENY","MISDEMEANOR",40.759313185,-73.995709559,10036
"3455","06/08/2017","HARRASSMENT 2","VIOLATION",40.703684905,-74.009667273,10041
"3456","06/08/2017","GRAND LARCENY","FELONY",40.755988005,-73.969190893,10172
"3457","06/07/2017","GRAND LARCENY","FELONY",40.756266207,-73.990501248,10036
"3458","06/07/2017",NA,"FELONY",40.793309296,-73.963499944,10025
"3459","06/07/2017","HARRASSMENT 2","VIOLATION",40.837436665,-73.944159423,10032
"3460","06/06/2017","GRAND LARCENY","FELONY",40.754384562,-73.967340014,10022
"3461","06/05/2017",NA,"FELONY",40.716344152,-74.001253193,10278
"3462","06/05/2017","HARRASSMENT 2","VIOLATION",40.809628853,-73.941975579,10037
"3463","06/02/2017",NA,"MISDEMEANOR",40.72848485,-73.977891659,10009
"3464","06/19/2017","DANGEROUS DRUGS","FELONY",40.802765805,-73.939572343,10035
"3465","06/19/2017","HARRASSMENT 2","VIOLATION",40.793819759,-73.943047538,10029
"3466","06/19/2017","HARRASSMENT 2","VIOLATION",40.793819759,-73.943047538,10029
"3467","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.715886554,-73.978675016,10002
"3468","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.715886554,-73.978675016,10002
"3469","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.715886554,-73.978675016,10002
"3470","06/19/2017","GRAND LARCENY","FELONY",40.823289993,-73.937978379,10039
"3471","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.818079623,-73.94721046,10030
"3472","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.804090567,-73.955616058,10026
"3473","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.802620306,-73.951087574,10026
"3474","06/19/2017","HARRASSMENT 2","VIOLATION",40.792958617,-73.965605635,10025
"3475","06/19/2017",NA,"FELONY",40.808557679,-73.952358366,10027
"3476","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.791240623,-73.944924059,10029
"3477","06/19/2017",NA,"FELONY",40.708842606,-74.005184607,10038
"3478","06/19/2017","GRAND LARCENY","FELONY",40.808142838,-73.945300203,10026
"3479","06/19/2017","HARRASSMENT 2","VIOLATION",40.717982647,-74.005553275,10013
"3480","06/19/2017",NA,"FELONY",40.865876364,-73.927663555,10034
"3481","06/19/2017","ROBBERY","FELONY",40.827358704,-73.951622233,10031
"3482","06/19/2017","HARRASSMENT 2","VIOLATION",40.829884885,-73.936761711,10039
"3483","06/19/2017",NA,"MISDEMEANOR",40.836185044,-73.944091811,10032
"3484","06/19/2017","HARRASSMENT 2","VIOLATION",40.807665162,-73.951206685,10026
"3485","06/19/2017","HARRASSMENT 2","VIOLATION",40.807665162,-73.951206685,10026
"3486","06/19/2017","GRAND LARCENY","FELONY",40.752797126,-73.994883445,10119
"3487","06/19/2017","ROBBERY","FELONY",40.722198683,-74.003370996,10013
"3488","06/19/2017",NA,"FELONY",40.807085412,-73.943830883,10037
"3489","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.734645797,-73.99033113,10003
"3490","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.743171849,-73.976984588,10016
"3491","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.71949207,-73.991285709,10002
"3492","06/19/2017","GRAND LARCENY","FELONY",40.744307316,-73.990217852,10098
"3493","06/19/2017","ROBBERY","FELONY",40.749733638,-73.989675685,10119
"3494","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.714087643,-74.008611869,10007
"3495","06/19/2017","GRAND LARCENY","FELONY",40.756642042,-73.988371577,10018
"3496","06/19/2017",NA,"MISDEMEANOR",40.814729212,-73.949200086,10030
"3497","06/19/2017",NA,"FELONY",40.825908155,-73.93742672,10039
"3498","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.767505626,-73.962243327,10021
"3499","06/19/2017",NA,"MISDEMEANOR",40.775061961,-73.987945932,10069
"3500","06/19/2017",NA,"FELONY",40.716106265,-73.979392803,10002
"3501","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.716106265,-73.979392803,10002
"3502","06/19/2017","GRAND LARCENY","FELONY",40.78480469,-73.98011903,10024
"3503","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.795581553,-73.932297815,10035
"3504","06/19/2017",NA,"FELONY",40.716106265,-73.979392803,10002
"3505","06/19/2017","GRAND LARCENY","FELONY",40.797349368,-73.937529411,10035
"3506","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.790746414,-73.950634042,10029
"3507","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.779167668,-73.953740642,10028
"3508","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.758340152,-73.981570773,10112
"3509","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.76111549,-73.984280936,10112
"3510","06/19/2017",NA,"FELONY",40.757346324,-73.980181368,10112
"3511","06/19/2017",NA,"MISDEMEANOR",40.728916629,-73.982895836,10009
"3512","06/19/2017","HARRASSMENT 2","VIOLATION",40.737082284,-73.9829623,10010
"3513","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.73572213,-73.998042095,10014
"3514","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.707151859,-74.004531637,10045
"3515","06/19/2017","GRAND LARCENY","FELONY",40.755837222,-73.98339786,10110
"3516","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.75127532,-73.982500299,10118
"3517","06/19/2017",NA,"MISDEMEANOR",40.829609717,-73.946207606,10031
"3518","06/19/2017",NA,"FELONY",40.802717516,-73.936541904,10035
"3519","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.824085822,-73.948885824,10031
"3520","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.760728848,-73.987248234,10036
"3521","06/19/2017",NA,"MISDEMEANOR",40.794501225,-73.944636047,10029
"3522","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.760585967,-73.9859271,10036
"3523","06/19/2017","GRAND LARCENY","FELONY",40.819095837,-73.942852488,10030
"3524","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.741123251,-73.98855472,10010
"3525","06/19/2017",NA,"MISDEMEANOR",40.779505997,-73.955585504,10028
"3526","06/19/2017",NA,"MISDEMEANOR",40.725440246,-73.996772441,10012
"3527","06/19/2017","DANGEROUS DRUGS","FELONY",40.826216983,-73.940100268,10039
"3528","06/19/2017","HARRASSMENT 2","VIOLATION",40.801755583,-73.934260057,10035
"3529","06/19/2017",NA,"FELONY",40.805455616,-73.945013437,10026
"3530","06/19/2017","DANGEROUS DRUGS","FELONY",40.826216983,-73.940100268,10039
"3531","06/19/2017","HARRASSMENT 2","VIOLATION",40.795763357,-73.94371764,10029
"3532","06/19/2017","HARRASSMENT 2","VIOLATION",40.848981025,-73.933985671,10033
"3533","06/19/2017",NA,"MISDEMEANOR",40.723636973,-73.998298598,10012
"3534","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.714955179,-73.99450398,10002
"3535","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.816004512,-73.941319728,10030
"3536","06/19/2017",NA,"MISDEMEANOR",40.719459439,-73.997678213,10278
"3537","06/19/2017","GRAND LARCENY","FELONY",40.755048508,-73.97764823,10167
"3538","06/19/2017",NA,"FELONY",40.832941761,-73.935432593,10039
"3539","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.715506889,-74.005199555,10007
"3540","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.789632532,-73.940068179,10029
"3541","06/19/2017","GRAND LARCENY","FELONY",40.823462946,-73.943383482,10031
"3542","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.760728848,-73.987248234,10036
"3543","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.742237852,-73.991192516,10098
"3544","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.787567301,-73.943132332,10029
"3545","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.760728848,-73.987248234,10036
"3546","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.749599573,-74.002787704,10199
"3547","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.749121191,-73.986167723,10118
"3548","06/19/2017",NA,"FELONY",40.780739178,-73.944730538,10128
"3549","06/19/2017",NA,"FELONY",40.832828153,-73.943870584,10039
"3550","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.757624357,-73.985682275,10110
"3551","06/19/2017",NA,"FELONY",40.780739178,-73.944730538,10128
"3552","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.754314887,-73.973963285,10167
"3553","06/19/2017","DANGEROUS DRUGS","MISDEMEANOR",40.80642316,-73.94226374,10037
"3554","06/19/2017","HARRASSMENT 2","VIOLATION",40.746028438,-73.992393794,10095
"3555","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.821344747,-73.939407339,10030
"3556","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.715506889,-74.005199555,10278
"3557","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.704494435,-74.011564514,10005
"3558","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.736838873,-73.990543709,10003
"3559","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.735867278,-73.991146449,10003
"3560","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.771037439,-73.982264048,10107
"3561","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.750430768,-73.989282176,10120
"3562","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.778412523,-73.98208877,10023
"3563","06/19/2017","GRAND LARCENY","FELONY",40.710162806,-74.005844791,10038
"3564","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.819509618,-73.953582535,10030
"3565","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.808374136,-73.946885823,10027
"3566","06/19/2017","HARRASSMENT 2","VIOLATION",40.717801138,-74.010610857,10282
"3567","06/19/2017","ROBBERY","FELONY",40.735617612,-73.992669219,10003
"3568","06/19/2017","HARRASSMENT 2","VIOLATION",40.823918291,-73.937529761,10039
"3569","06/19/2017",NA,"MISDEMEANOR",40.720813298,-73.978135911,10009
"3570","06/19/2017",NA,"MISDEMEANOR",40.737203099,-73.983272598,10010
"3571","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.77454774,-73.980887517,10023
"3572","06/19/2017",NA,"MISDEMEANOR",40.823100787,-73.956340456,10031
"3573","06/19/2017",NA,"MISDEMEANOR",40.798500915,-73.945940189,10029
"3574","06/19/2017",NA,"MISDEMEANOR",40.786731898,-73.941132468,10029
"3575","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.79926052,-73.939062645,10035
"3576","06/19/2017","GRAND LARCENY","FELONY",40.819270169,-73.951974953,10027
"3577","06/19/2017",NA,"FELONY",40.739191325,-73.993408584,10011
"3578","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.711320721,-73.989025146,10002
"3579","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.716464905,-74.002320969,10278
"3580","06/19/2017","HARRASSMENT 2","VIOLATION",40.802960428,-73.965672707,10025
"3581","06/19/2017",NA,"FELONY",40.762091746,-73.978829885,10105
"3582","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.757379872,-73.984126607,10112
"3583","06/19/2017",NA,"MISDEMEANOR",40.810772767,-73.95259159,10027
"3584","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.756642042,-73.988371577,10018
"3585","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.757396174,-73.96962339,10022
"3586","06/19/2017",NA,"MISDEMEANOR",40.742237852,-73.991192516,10095
"3587","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.722862816,-73.974192033,10009
"3588","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.793510977,-73.940335551,10029
"3589","06/19/2017","HARRASSMENT 2","VIOLATION",40.703684905,-74.009667273,10041
"3590","06/19/2017","HARRASSMENT 2","VIOLATION",40.709487284,-74.010266871,10045
"3591","06/19/2017","GRAND LARCENY","FELONY",40.736218594,-73.990984024,10003
"3592","06/19/2017",NA,"MISDEMEANOR",40.811074977,-73.953303031,10027
"3593","06/19/2017",NA,"MISDEMEANOR",40.753173041,-73.992753912,10123
"3594","06/19/2017","HARRASSMENT 2","VIOLATION",40.721184076,-73.979420094,10009
"3595","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.755332442,-73.985260461,10175
"3596","06/19/2017","GRAND LARCENY","FELONY",40.74219698,-73.97468255,10016
"3597","06/19/2017",NA,"MISDEMEANOR",40.785106011,-73.976905095,10024
"3598","06/19/2017",NA,"FELONY",40.787874599,-73.928181646,10029
"3599","06/19/2017","GRAND LARCENY","FELONY",40.756642042,-73.988371577,10036
"3600","06/19/2017","GRAND LARCENY","FELONY",40.801150935,-73.963340332,10025
"3601","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.718465382,-74.010466665,10282
"3602","06/19/2017",NA,"MISDEMEANOR",40.833496725,-73.941578941,10039
"3603","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.760157529,-73.983952679,10020
"3604","06/19/2017",NA,"MISDEMEANOR",40.782714069,-73.971225926,10269
"3605","06/19/2017",NA,"FELONY",40.861513269,-73.929237303,10040
"3606","06/19/2017","ROBBERY","FELONY",40.754264999,-73.971909562,10172
"3607","06/19/2017","GRAND LARCENY","FELONY",40.763652863,-73.97558409,10151
"3608","06/19/2017",NA,"MISDEMEANOR",40.862589502,-73.925375048,10040
"3609","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.750430768,-73.989282176,10120
"3610","06/19/2017",NA,"MISDEMEANOR",40.858948423,-73.922931729,10040
"3611","06/19/2017",NA,"FELONY",40.740824511,-73.974260858,10016
"3612","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.798943827,-73.942360522,10035
"3613","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.797088586,-73.942752192,10029
"3614","06/19/2017",NA,"MISDEMEANOR",40.823516864,-73.941428724,10039
"3615","06/19/2017",NA,"MISDEMEANOR",40.718439892,-73.982938206,10002
"3616","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.864055777,-73.92631701,10034
"3617","06/19/2017",NA,"FELONY",40.727540029,-73.999409745,10012
"3618","06/19/2017","HARRASSMENT 2","VIOLATION",40.861049851,-73.921428991,10040
"3619","06/19/2017","HARRASSMENT 2","VIOLATION",40.872767194,-73.9178174,10034
"3620","06/19/2017",NA,"MISDEMEANOR",40.727725529,-73.983758443,10009
"3621","06/19/2017",NA,"MISDEMEANOR",40.777201824,-73.952239983,10028
"3622","06/19/2017",NA,"FELONY",40.820883767,-73.945156049,10030
"3623","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.753532701,-73.994536892,10122
"3624","06/19/2017","GRAND LARCENY","FELONY",40.733743161,-74.001996826,10014
"3625","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.799651463,-73.960755072,10026
"3626","06/19/2017",NA,"FELONY",40.805455616,-73.945013437,10026
"3627","06/19/2017",NA,"FELONY",40.866742159,-73.925261924,10034
"3628","06/19/2017",NA,"FELONY",40.733605592,-73.991031285,10003
"3629","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.715957117,-73.997353676,10278
"3630","06/19/2017",NA,"MISDEMEANOR",40.825817778,-73.948974825,10031
"3631","06/19/2017",NA,"FELONY",40.811130194,-73.936714506,10037
"3632","06/19/2017",NA,"MISDEMEANOR",40.742343933,-73.982686691,10010
"3633","06/19/2017","PETIT LARCENY","MISDEMEANOR",40.760427842,-73.975830733,10103
"3634","06/19/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.721115179,-73.977915749,10009
"3635","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.776560913,-73.955638017,10028
"3636","06/18/2017","GRAND LARCENY","FELONY",40.779843094,-73.954292621,10028
"3637","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.794515091,-73.966323533,10025
"3638","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.720416678,-73.987248731,10002
"3639","06/18/2017","GRAND LARCENY","FELONY",40.856727523,-73.930908887,10040
"3640","06/18/2017",NA,"MISDEMEANOR",40.713853625,-73.984559014,10002
"3641","06/18/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.71875638,-74.009867871,10282
"3642","06/18/2017",NA,"MISDEMEANOR",40.869884672,-73.920897897,10034
"3643","06/18/2017","DANGEROUS DRUGS","MISDEMEANOR",40.756266207,-73.990501248,10036
"3644","06/18/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.737203099,-73.983272598,10010
"3645","06/18/2017",NA,"MISDEMEANOR",40.703684905,-74.009667273,10041
"3646","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.744307316,-73.990217852,10095
"3647","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.742847523,-74.000275715,10011
"3648","06/18/2017","PETIT LARCENY","MISDEMEANOR",40.714572664,-73.983913151,10002
"3649","06/18/2017",NA,"FELONY",40.81845795,-73.93554058,10037
"3650","06/18/2017","GRAND LARCENY","FELONY",40.772810529,-73.982191368,10023
"3651","06/18/2017",NA,"MISDEMEANOR",40.742833788,-73.998428024,10011
"3652","06/18/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.70686369,-74.003665979,10038
"3653","06/18/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.797300086,-73.94892806,10026
"3654","06/18/2017","HARRASSMENT 2","VIOLATION",40.855896856,-73.928017825,10040
"3655","06/18/2017","HARRASSMENT 2","VIOLATION",40.842021747,-73.936298406,10032
"3656","06/18/2017",NA,"MISDEMEANOR",40.710404357,-74.005599534,10038
"3657","06/18/2017",NA,"FELONY",40.81662733,-73.940863969,10030
"3658","06/18/2017",NA,"MISDEMEANOR",40.743163108,-74.003758198,10011
"3659","06/18/2017",NA,"FELONY",40.762268728,-73.987984345,10036
"3660","06/18/2017","HARRASSMENT 2","VIOLATION",40.792254069,-73.946281125,10029
"3661","06/18/2017",NA,"FELONY",40.797634875,-73.963140011,10025
"3662","06/18/2017",NA,"MISDEMEANOR",40.797634875,-73.963140011,10025
"3663","06/18/2017",NA,"MISDEMEANOR",40.79605784,-73.967052307,10025
"3664","06/17/2017",NA,"MISDEMEANOR",40.763821466,-73.981951906,10107
"3665","06/17/2017",NA,"MISDEMEANOR",40.713906757,-74.003504043,10278
"3666","06/17/2017",NA,"MISDEMEANOR",40.750602603,-73.980901604,10165
"3667","06/17/2017","GRAND LARCENY","FELONY",40.712803176,-74.007446595,10279
"3668","06/17/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.832941761,-73.935432593,10039
"3669","06/17/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.757240531,-73.989793637,10036
"3670","06/17/2017","PETIT LARCENY","MISDEMEANOR",40.824350504,-73.945489219,10031
"3671","06/17/2017","HARRASSMENT 2","VIOLATION",40.747810021,-73.998518132,10001
"3672","06/17/2017","PETIT LARCENY","MISDEMEANOR",40.853952777,-73.931157576,10040
"3673","06/17/2017","PETIT LARCENY","MISDEMEANOR",40.779167668,-73.953740642,10028
"3674","06/17/2017","ROBBERY","FELONY",40.777254828,-73.986346022,10069
"3675","06/16/2017","HARRASSMENT 2","VIOLATION",40.750296727,-73.99670988,10001
"3676","06/16/2017","GRAND LARCENY","FELONY",40.795608755,-73.970960316,10025
"3677","06/16/2017",NA,"FELONY",40.802114486,-73.938030616,10035
"3678","06/16/2017","GRAND LARCENY","FELONY",40.730122824,-73.997717531,10012
"3679","06/16/2017","GRAND LARCENY","FELONY",40.728640666,-74.001646697,10012
"3680","06/16/2017","GRAND LARCENY","FELONY",40.725771261,-73.983748095,10009
"3681","06/16/2017","HARRASSMENT 2","VIOLATION",40.797268607,-73.940519993,10029
"3682","06/16/2017","PETIT LARCENY","MISDEMEANOR",40.751211689,-73.979464957,10168
"3683","06/16/2017","GRAND LARCENY","FELONY",40.771868148,-73.957597949,10021
"3684","06/16/2017","PETIT LARCENY","MISDEMEANOR",40.735356653,-73.989919672,10003
"3685","06/16/2017","ROBBERY","FELONY",40.755648675,-73.990952519,10018
"3686","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.734645797,-73.99033113,10003
"3687","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.704173446,-74.009977519,10041
"3688","06/15/2017",NA,"MISDEMEANOR",40.723573344,-74.010853494,10013
"3689","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.72046384,-74.006852204,10013
"3690","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.798533058,-73.965256022,10025
"3691","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.820071677,-73.94032619,10030
"3692","06/14/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.788031449,-73.974769848,10024
"3693","06/14/2017","PETIT LARCENY","MISDEMEANOR",40.75012867,-73.987531779,10120
"3694","06/14/2017",NA,"MISDEMEANOR",40.711389864,-74.000106051,10038
"3695","06/14/2017","HARRASSMENT 2","VIOLATION",40.785777977,-73.974557647,10024
"3696","06/14/2017",NA,"MISDEMEANOR",40.743615663,-73.990513877,10098
"3697","06/14/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.794659285,-73.971787782,10025
"3698","06/13/2017","PETIT LARCENY","MISDEMEANOR",40.786153515,-73.972426943,10024
"3699","06/13/2017","GRAND LARCENY","FELONY",40.7291072,-74.004464579,10012
"3700","06/13/2017",NA,"FELONY",40.716344152,-74.001253193,10278
"3701","06/12/2017",NA,"MISDEMEANOR",40.822403277,-73.942961653,10030
"3702","06/12/2017","HARRASSMENT 2","VIOLATION",40.705235272,-74.013826065,10006
"3703","06/12/2017","PETIT LARCENY","MISDEMEANOR",40.81309029,-73.93738097,10037
"3704","06/11/2017","PETIT LARCENY","MISDEMEANOR",40.76187469,-73.966358084,10155
"3705","06/11/2017",NA,"MISDEMEANOR",40.763522976,-73.987070815,10019
"3706","06/10/2017","PETIT LARCENY","MISDEMEANOR",40.845631985,-73.938037064,10033
"3707","06/10/2017",NA,"MISDEMEANOR",40.809628853,-73.941975579,10037
"3708","06/09/2017",NA,"MISDEMEANOR",40.812600519,-73.952026729,10027
"3709","06/09/2017",NA,"MISDEMEANOR",40.813904701,-73.953095126,10027
"3710","06/08/2017",NA,"FELONY",40.807085412,-73.943830883,10027
"3711","06/07/2017","GRAND LARCENY","FELONY",40.730865187,-73.98148456,10009
